time,open,high,low,close
2026-03-04 20:08:29+00:00,1.19203,1.19204,1.1919,1.19197
2026-03-04 20:15:00+00:00,1.19196,1.19201,1.19182,1.1919
2026-03-04 20:30:00+00:00,1.1919,1.19199,1.19165,1.19172
2026-03-04 20:45:00+00:00,1.19171,1.19177,1.19128,1.19155
2026-03-04 21:00:00+00:00,1.19153,1.19175,1.19153,1.19164
2026-03-04 21:15:00+00:00,1.19164,1.19164,1.19144,1.19144
2026-03-04 21:30:00+00:00,1.19144,1.19163,1.1913,1.19131
2026-03-04 21:45:00+00:00,1.1913,1.19146,1.19086,1.19087
2026-03-04 22:00:00+00:00,1.19096,1.19164,1.19092,1.19154
2026-03-04 22:15:00+00:00,1.19154,1.1917,1.19131,1.19162
2026-03-04 22:30:00+00:00,1.19159,1.19192,1.1912,1.19126
2026-03-04 22:45:00+00:00,1.19124,1.19173,1.19086,1.19088
2026-03-04 23:00:00+00:00,1.19092,1.19126,1.19089,1.19122
2026-03-04 23:15:00+00:00,1.19121,1.19125,1.19099,1.19124
2026-03-04 23:30:00+00:00,1.19124,1.1916,1.19111,1.1916
2026-03-04 23:45:00+00:00,1.1916,1.19188,1.19143,1.19178
2026-03-05 00:00:00+00:00,1.19178,1.19216,1.19134,1.19213
2026-03-05 00:15:00+00:00,1.19214,1.19244,1.19207,1.19211
2026-03-05 00:30:00+00:00,1.19212,1.19213,1.19174,1.19188
2026-03-05 00:45:00+00:00,1.19188,1.1919,1.19148,1.19156
2026-03-05 01:00:00+00:00,1.19156,1.19223,1.19143,1.19218
2026-03-05 01:15:00+00:00,1.19218,1.19224,1.19156,1.19156
2026-03-05 01:30:00+00:00,1.19154,1.19174,1.19105,1.19116
2026-03-05 01:45:00+00:00,1.19117,1.19142,1.19079,1.19093
2026-03-05 02:00:00+00:00,1.19092,1.19129,1.19086,1.19105
2026-03-05 02:15:00+00:00,1.19103,1.19106,1.19047,1.19057
2026-03-05 02:30:00+00:00,1.19059,1.19083,1.19044,1.19056
2026-03-05 02:45:00+00:00,1.19054,1.19075,1.19029,1.19075
2026-03-05 03:00:00+00:00,1.19074,1.19098,1.18934,1.18945
2026-03-05 03:15:00+00:00,1.18944,1.18982,1.18933,1.18942
2026-03-05 03:30:00+00:00,1.18942,1.1897,1.18926,1.18951
2026-03-05 03:45:00+00:00,1.18951,1.18978,1.18935,1.1895
2026-03-05 04:00:00+00:00,1.1895,1.18954,1.18923,1.18938
2026-03-05 04:15:00+00:00,1.18938,1.18963,1.18932,1.18961
2026-03-05 04:30:00+00:00,1.18961,1.18985,1.18961,1.18984
2026-03-05 04:45:00+00:00,1.18982,1.18997,1.18945,1.18962
2026-03-05 05:00:00+00:00,1.18962,1.1899,1.18951,1.18981
2026-03-05 05:15:00+00:00,1.18981,1.18986,1.18954,1.18975
2026-03-05 05:30:00+00:00,1.18976,1.19007,1.18976,1.18985
2026-03-05 05:45:00+00:00,1.18987,1.19013,1.18985,1.19007
2026-03-05 06:00:00+00:00,1.19007,1.19013,1.18911,1.18917
2026-03-05 06:15:00+00:00,1.18914,1.18924,1.18864,1.18864
2026-03-05 06:30:00+00:00,1.18866,1.18874,1.18807,1.18845
2026-03-05 06:45:00+00:00,1.18847,1.18925,1.18815,1.18847
2026-03-05 07:00:00+00:00,1.18847,1.18884,1.18808,1.1883
2026-03-05 07:15:00+00:00,1.18832,1.18847,1.18797,1.18832
2026-03-05 07:30:00+00:00,1.18831,1.18843,1.18778,1.18778
2026-03-05 07:45:00+00:00,1.18778,1.18786,1.18757,1.18777
2026-03-05 08:00:00+00:00,1.18777,1.18797,1.18744,1.18793
2026-03-05 08:15:00+00:00,1.18793,1.18829,1.18761,1.18796
2026-03-05 08:30:00+00:00,1.18795,1.1884,1.18776,1.18839
2026-03-05 08:45:00+00:00,1.18839,1.18881,1.18824,1.1888
2026-03-05 09:00:00+00:00,1.18877,1.1893,1.18858,1.1888
2026-03-05 09:15:00+00:00,1.1888,1.18908,1.18836,1.18858
2026-03-05 09:30:00+00:00,1.18858,1.18887,1.18845,1.18881
2026-03-05 09:45:00+00:00,1.18883,1.18989,1.18869,1.18983
2026-03-05 10:00:00+00:00,1.18984,1.19001,1.18951,1.1899
2026-03-05 10:15:00+00:00,1.18989,1.19005,1.18967,1.19001
2026-03-05 10:30:00+00:00,1.19001,1.19056,1.18993,1.19029
2026-03-05 10:45:00+00:00,1.19031,1.19069,1.19026,1.19047
2026-03-05 11:00:00+00:00,1.19048,1.19074,1.19019,1.1906
2026-03-05 11:15:00+00:00,1.1906,1.1906,1.19,1.19002
2026-03-05 11:30:00+00:00,1.19003,1.19008,1.18954,1.18965
2026-03-05 11:45:00+00:00,1.18964,1.19014,1.1896,1.19013
2026-03-05 12:00:00+00:00,1.1901,1.19016,1.18963,1.18977
2026-03-05 12:15:00+00:00,1.18977,1.19011,1.18962,1.19002
2026-03-05 12:30:00+00:00,1.19003,1.19031,1.18983,1.18989
2026-03-05 12:45:00+00:00,1.1899,1.19033,1.18983,1.1902
2026-03-05 13:00:00+00:00,1.1902,1.19026,1.18993,1.19009
2026-03-05 13:15:00+00:00,1.1901,1.19013,1.18952,1.18995
2026-03-05 13:30:00+00:00,1.1899,1.19014,1.18883,1.18895
2026-03-05 13:45:00+00:00,1.18894,1.18986,1.18892,1.18972
2026-03-05 14:00:00+00:00,1.1897,1.19007,1.18952,1.18979
2026-03-05 14:15:00+00:00,1.18979,1.19034,1.1897,1.19002
2026-03-05 14:30:00+00:00,1.19003,1.19029,1.18953,1.18968
2026-03-05 14:45:00+00:00,1.18969,1.19032,1.18945,1.19028
2026-03-05 15:00:00+00:00,1.19027,1.19079,1.19026,1.19059
2026-03-05 15:15:00+00:00,1.19061,1.19062,1.18972,1.18985
2026-03-05 15:30:00+00:00,1.18985,1.18986,1.18903,1.18916
2026-03-05 15:45:00+00:00,1.18914,1.18956,1.18899,1.18951
2026-03-05 16:00:00+00:00,1.18951,1.18955,1.18888,1.18919
2026-03-05 16:15:00+00:00,1.1892,1.18929,1.18872,1.18891
2026-03-05 16:30:00+00:00,1.18892,1.18958,1.18891,1.18936
2026-03-05 16:45:00+00:00,1.18935,1.18955,1.18903,1.18905
2026-03-05 17:00:00+00:00,1.18906,1.18948,1.18902,1.18925
2026-03-05 17:15:00+00:00,1.18925,1.18938,1.18874,1.18874
2026-03-05 17:30:00+00:00,1.18868,1.18891,1.18827,1.18831
2026-03-05 17:45:00+00:00,1.18831,1.18832,1.18755,1.18782
2026-03-05 18:00:00+00:00,1.18782,1.18824,1.18779,1.1881
2026-03-05 18:15:00+00:00,1.18811,1.18815,1.18765,1.18777
2026-03-05 18:30:00+00:00,1.18777,1.18808,1.18772,1.18789
2026-03-05 18:45:00+00:00,1.18793,1.18793,1.18763,1.18783
2026-03-05 19:00:00+00:00,1.18784,1.18798,1.18766,1.18782
2026-03-05 19:15:00+00:00,1.18782,1.18791,1.18764,1.18768
2026-03-05 19:30:00+00:00,1.18768,1.18786,1.18744,1.18784
2026-03-05 19:45:00+00:00,1.18785,1.18794,1.18765,1.18777
2026-03-05 20:00:00+00:00,1.18776,1.1883,1.18772,1.18818
2026-03-05 20:15:00+00:00,1.18818,1.18843,1.18793,1.18796
2026-03-05 20:30:00+00:00,1.18795,1.18845,1.18781,1.18835
2026-03-05 20:45:00+00:00,1.18835,1.1886,1.18826,1.18834
2026-03-05 21:00:00+00:00,1.18835,1.18843,1.18813,1.18833
2026-03-05 21:15:00+00:00,1.18833,1.18855,1.18829,1.18847
2026-03-05 21:30:00+00:00,1.18847,1.18859,1.18838,1.18839
2026-03-05 21:45:00+00:00,1.1884,1.18881,1.18836,1.18865
2026-03-05 22:00:00+00:00,1.18874,1.18913,1.18015,1.18891
2026-03-05 22:15:00+00:00,1.18891,1.18921,1.18847,1.18873
2026-03-05 22:30:00+00:00,1.18877,1.18897,1.18803,1.1883
2026-03-05 22:45:00+00:00,1.18829,1.18924,1.18825,1.18861
2026-03-05 23:00:00+00:00,1.18857,1.18927,1.18857,1.18916
2026-03-05 23:15:00+00:00,1.18917,1.18927,1.18899,1.18905
2026-03-05 23:30:00+00:00,1.18904,1.18927,1.18885,1.18892
2026-03-05 23:45:00+00:00,1.18891,1.18907,1.18883,1.18887
2026-03-06 00:00:00+00:00,1.18888,1.18897,1.18858,1.18861
2026-03-06 00:15:00+00:00,1.18861,1.18912,1.18859,1.18898
2026-03-06 00:30:00+00:00,1.18899,1.18914,1.1889,1.18908
2026-03-06 00:45:00+00:00,1.18908,1.18911,1.18845,1.18858
2026-03-06 01:00:00+00:00,1.18858,1.18879,1.18841,1.18879
2026-03-06 01:15:00+00:00,1.18879,1.18922,1.18875,1.18922
2026-03-06 01:30:00+00:00,1.18924,1.18974,1.18909,1.1894
2026-03-06 01:45:00+00:00,1.1894,1.18991,1.18927,1.18987
2026-03-06 02:00:00+00:00,1.18988,1.19035,1.18983,1.19028
2026-03-06 02:15:00+00:00,1.1903,1.19036,1.18991,1.19
2026-03-06 02:30:00+00:00,1.19,1.19048,1.18984,1.19032
2026-03-06 02:45:00+00:00,1.19032,1.19088,1.19032,1.19077
2026-03-06 03:00:00+00:00,1.19079,1.19089,1.19055,1.19071
2026-03-06 03:15:00+00:00,1.19071,1.19119,1.19063,1.19107
2026-03-06 03:30:00+00:00,1.19107,1.19123,1.19097,1.19118
2026-03-06 03:45:00+00:00,1.19118,1.19141,1.19086,1.1909
2026-03-06 04:00:00+00:00,1.19089,1.19093,1.19076,1.1909
2026-03-06 04:15:00+00:00,1.19088,1.19108,1.19078,1.19099
2026-03-06 04:30:00+00:00,1.19099,1.19106,1.1906,1.19073
2026-03-06 04:45:00+00:00,1.19072,1.19076,1.19052,1.19053
2026-03-06 05:00:00+00:00,1.19054,1.19117,1.19041,1.19109
2026-03-06 05:15:00+00:00,1.1911,1.19129,1.191,1.19124
2026-03-06 05:30:00+00:00,1.19124,1.19129,1.19079,1.19098
2026-03-06 05:45:00+00:00,1.19097,1.19122,1.19077,1.19101
2026-03-06 06:00:00+00:00,1.19099,1.19127,1.19087,1.19093
2026-03-06 06:15:00+00:00,1.19092,1.19128,1.19085,1.19124
2026-03-06 06:30:00+00:00,1.19124,1.19148,1.19115,1.19144
2026-03-06 06:45:00+00:00,1.19146,1.19146,1.19117,1.19127
2026-03-06 07:00:00+00:00,1.19127,1.19161,1.19099,1.19161
2026-03-06 07:15:00+00:00,1.1916,1.19171,1.19129,1.19131
2026-03-06 07:30:00+00:00,1.19131,1.19135,1.19106,1.19129
2026-03-06 07:45:00+00:00,1.19129,1.19145,1.19119,1.19139
2026-03-06 08:00:00+00:00,1.19139,1.19162,1.19125,1.19138
2026-03-06 08:15:00+00:00,1.1913,1.19164,1.191,1.19102
2026-03-06 08:30:00+00:00,1.19103,1.1915,1.1909,1.1915
2026-03-06 08:45:00+00:00,1.19151,1.19191,1.19132,1.19184
2026-03-06 09:00:00+00:00,1.19183,1.1925,1.19172,1.19233
2026-03-06 09:15:00+00:00,1.19232,1.19303,1.192,1.19252
2026-03-06 09:30:00+00:00,1.19252,1.19305,1.19211,1.19237
2026-03-06 09:45:00+00:00,1.19237,1.19267,1.1917,1.19195
2026-03-06 10:00:00+00:00,1.19195,1.19224,1.19172,1.1921
2026-03-06 10:15:00+00:00,1.1921,1.1925,1.19197,1.19237
2026-03-06 10:30:00+00:00,1.19236,1.19259,1.19213,1.19218
2026-03-06 10:45:00+00:00,1.19217,1.19239,1.19213,1.19215
2026-03-06 11:00:00+00:00,1.19215,1.19303,1.19204,1.19302
2026-03-06 11:15:00+00:00,1.19302,1.19308,1.19269,1.19284
2026-03-06 11:30:00+00:00,1.19282,1.19287,1.19231,1.19245
2026-03-06 11:45:00+00:00,1.19245,1.19268,1.19219,1.19237
2026-03-06 12:00:00+00:00,1.19242,1.1925,1.19174,1.19248
2026-03-06 12:15:00+00:00,1.19248,1.19323,1.19234,1.19311
2026-03-06 12:30:00+00:00,1.19312,1.19358,1.19289,1.1931
2026-03-06 12:45:00+00:00,1.19311,1.1933,1.19293,1.19303
2026-03-06 13:00:00+00:00,1.19303,1.19315,1.19291,1.19295
2026-03-06 13:15:00+00:00,1.19297,1.19314,1.19241,1.19276
2026-03-06 13:30:00+00:00,1.19269,1.19291,1.19182,1.19225
2026-03-06 13:45:00+00:00,1.19225,1.19235,1.19164,1.19178
2026-03-06 14:00:00+00:00,1.19176,1.19201,1.19034,1.19041
2026-03-06 14:15:00+00:00,1.19041,1.19107,1.19031,1.19102
2026-03-06 14:30:00+00:00,1.19103,1.19108,1.19029,1.19033
2026-03-06 14:45:00+00:00,1.19032,1.19123,1.19004,1.19117
2026-03-06 15:00:00+00:00,1.19118,1.19262,1.19118,1.19233
2026-03-06 15:15:00+00:00,1.19238,1.19251,1.19133,1.19147
2026-03-06 15:30:00+00:00,1.19147,1.19191,1.19122,1.19157
2026-03-06 15:45:00+00:00,1.19158,1.19164,1.18998,1.19005
2026-03-06 16:00:00+00:00,1.19001,1.19035,1.18982,1.19011
2026-03-06 16:15:00+00:00,1.1901,1.19038,1.18992,1.19025
2026-03-06 16:30:00+00:00,1.19027,1.19034,1.18978,1.18979
2026-03-06 16:45:00+00:00,1.18979,1.19039,1.18975,1.19005
2026-03-06 17:00:00+00:00,1.19005,1.19014,1.18945,1.18983
2026-03-06 17:15:00+00:00,1.18984,1.18985,1.18961,1.18981
2026-03-06 17:30:00+00:00,1.18982,1.18987,1.18943,1.18959
2026-03-06 17:45:00+00:00,1.18957,1.18977,1.18945,1.18954
2026-03-06 18:00:00+00:00,1.18954,1.18976,1.18943,1.18957
2026-03-06 18:15:00+00:00,1.18958,1.18981,1.18931,1.18959
2026-03-06 18:30:00+00:00,1.18959,1.19012,1.18958,1.19009
2026-03-06 18:45:00+00:00,1.1901,1.1901,1.18972,1.18995
2026-03-06 19:00:00+00:00,1.18995,1.19003,1.18976,1.18989
2026-03-06 19:15:00+00:00,1.1899,1.18998,1.18951,1.18989
2026-03-06 19:30:00+00:00,1.1899,1.19033,1.18988,1.19015
2026-03-06 19:45:00+00:00,1.19016,1.19059,1.19012,1.19052
2026-03-06 20:00:00+00:00,1.19051,1.19065,1.19031,1.19045
2026-03-06 20:15:00+00:00,1.19046,1.19067,1.18998,1.19006
2026-03-06 20:30:00+00:00,1.19007,1.19058,1.18999,1.19034
2026-03-06 20:45:00+00:00,1.19034,1.19042,1.19013,1.19039
2026-03-09 00:00:00+00:00,1.19095,1.19098,1.1901,1.19015
2026-03-09 00:15:00+00:00,1.19016,1.19054,1.18943,1.18969
2026-03-09 00:30:00+00:00,1.18973,1.18976,1.18895,1.18898
2026-03-09 00:45:00+00:00,1.18899,1.18933,1.1887,1.18917
2026-03-09 01:00:00+00:00,1.18921,1.19002,1.18921,1.18997
2026-03-09 01:15:00+00:00,1.18997,1.19005,1.18875,1.18933
2026-03-09 01:30:00+00:00,1.18933,1.18969,1.18881,1.18893
2026-03-09 01:45:00+00:00,1.18891,1.18949,1.18861,1.18926
2026-03-09 02:00:00+00:00,1.18927,1.18942,1.18859,1.18877
2026-03-09 02:15:00+00:00,1.18878,1.18892,1.18843,1.18888
2026-03-09 02:30:00+00:00,1.18888,1.18949,1.18861,1.18949
2026-03-09 02:45:00+00:00,1.18946,1.19059,1.18943,1.19054
2026-03-09 03:00:00+00:00,1.19052,1.19071,1.18966,1.18973
2026-03-09 03:15:00+00:00,1.18973,1.19053,1.1897,1.19018
2026-03-09 03:30:00+00:00,1.19016,1.19059,1.19007,1.19043
2026-03-09 03:45:00+00:00,1.19044,1.19152,1.19037,1.19129
2026-03-09 04:00:00+00:00,1.19129,1.19143,1.19069,1.19078
2026-03-09 04:15:00+00:00,1.19078,1.19125,1.19072,1.19105
2026-03-09 04:30:00+00:00,1.19104,1.19106,1.19031,1.19044
2026-03-09 04:45:00+00:00,1.19044,1.19114,1.19002,1.19105
2026-03-09 05:00:00+00:00,1.19106,1.19114,1.19028,1.19054
2026-03-09 05:15:00+00:00,1.19052,1.19141,1.19012,1.19131
2026-03-09 05:30:00+00:00,1.19133,1.19133,1.19045,1.19084
2026-03-09 05:45:00+00:00,1.19086,1.1911,1.19044,1.19051
2026-03-09 06:00:00+00:00,1.19043,1.19069,1.19015,1.19021
2026-03-09 06:15:00+00:00,1.1902,1.19083,1.19018,1.19072
2026-03-09 06:30:00+00:00,1.19072,1.19097,1.19025,1.19045
2026-03-09 06:45:00+00:00,1.19046,1.19056,1.18999,1.19003
2026-03-09 07:00:00+00:00,1.19006,1.1903,1.18979,1.19019
2026-03-09 07:15:00+00:00,1.19018,1.19048,1.18982,1.18988
2026-03-09 07:30:00+00:00,1.18988,1.18988,1.18932,1.18974
2026-03-09 07:45:00+00:00,1.18974,1.1901,1.18939,1.19003
2026-03-09 08:00:00+00:00,1.19003,1.19003,1.18816,1.18823
2026-03-09 08:15:00+00:00,1.18824,1.18866,1.18812,1.18823
2026-03-09 08:30:00+00:00,1.18825,1.18837,1.18783,1.18783
2026-03-09 08:45:00+00:00,1.18782,1.18789,1.18753,1.18773
2026-03-09 09:00:00+00:00,1.18772,1.18797,1.1874,1.18762
2026-03-09 09:15:00+00:00,1.18762,1.18838,1.18759,1.18831
2026-03-09 09:30:00+00:00,1.18831,1.18902,1.18794,1.18804
2026-03-09 09:45:00+00:00,1.18798,1.18804,1.18719,1.18726
2026-03-09 10:00:00+00:00,1.18726,1.18747,1.18709,1.18739
2026-03-09 10:15:00+00:00,1.18742,1.18798,1.18725,1.18764
2026-03-09 10:30:00+00:00,1.18764,1.18814,1.18759,1.18805
2026-03-09 10:45:00+00:00,1.18803,1.18811,1.18778,1.18785
2026-03-09 11:00:00+00:00,1.18785,1.18801,1.18762,1.18763
2026-03-09 11:15:00+00:00,1.18764,1.18792,1.18737,1.18785
2026-03-09 11:30:00+00:00,1.18785,1.1881,1.1877,1.18778
2026-03-09 11:45:00+00:00,1.18778,1.18785,1.18742,1.18754
2026-03-09 12:00:00+00:00,1.18755,1.18788,1.18742,1.18784
2026-03-09 12:15:00+00:00,1.18784,1.18815,1.18765,1.18783
2026-03-09 12:30:00+00:00,1.18784,1.18819,1.18771,1.18807
2026-03-09 12:45:00+00:00,1.1881,1.18839,1.18803,1.18837
2026-03-09 13:00:00+00:00,1.18837,1.18853,1.18785,1.18786
2026-03-09 13:15:00+00:00,1.18783,1.18787,1.18744,1.1876
2026-03-09 13:30:00+00:00,1.18762,1.18815,1.18759,1.18779
2026-03-09 13:45:00+00:00,1.18779,1.1888,1.18776,1.1887
2026-03-09 14:00:00+00:00,1.1887,1.19004,1.18852,1.18979
2026-03-09 14:15:00+00:00,1.18976,1.19006,1.18949,1.18993
2026-03-09 14:30:00+00:00,1.18993,1.19004,1.18967,1.18979
2026-03-09 14:45:00+00:00,1.18979,1.19045,1.18974,1.1903
2026-03-09 15:00:00+00:00,1.19028,1.19089,1.19018,1.19089
2026-03-09 15:15:00+00:00,1.1909,1.19103,1.19033,1.19063
2026-03-09 15:30:00+00:00,1.19061,1.19079,1.19042,1.19061
2026-03-09 15:45:00+00:00,1.19062,1.19086,1.19024,1.19051
2026-03-09 16:00:00+00:00,1.19051,1.19052,1.18989,1.19043
2026-03-09 16:15:00+00:00,1.19043,1.19091,1.19032,1.19076
2026-03-09 16:30:00+00:00,1.19076,1.19083,1.1904,1.19066
2026-03-09 16:45:00+00:00,1.19065,1.19067,1.19015,1.19027
2026-03-09 17:00:00+00:00,1.19027,1.19037,1.18998,1.19014
2026-03-09 17:15:00+00:00,1.19013,1.19017,1.18981,1.18984
2026-03-09 17:30:00+00:00,1.18984,1.18988,1.18956,1.18965
2026-03-09 17:45:00+00:00,1.18965,1.18979,1.1895,1.18954
2026-03-09 18:00:00+00:00,1.18954,1.18995,1.18947,1.18991
2026-03-09 18:15:00+00:00,1.18991,1.1901,1.18982,1.19008
2026-03-09 18:30:00+00:00,1.19008,1.1908,1.19005,1.19075
2026-03-09 18:45:00+00:00,1.19075,1.19102,1.19071,1.19096
2026-03-09 19:00:00+00:00,1.19097,1.19121,1.19085,1.19112
2026-03-09 19:15:00+00:00,1.19111,1.19267,1.191,1.19255
2026-03-09 19:30:00+00:00,1.1926,1.193,1.19202,1.1929
2026-03-09 19:45:00+00:00,1.19289,1.19313,1.19254,1.19279
2026-03-09 20:00:00+00:00,1.19279,1.19311,1.19245,1.1926
2026-03-09 20:15:00+00:00,1.19259,1.19298,1.19256,1.19286
2026-03-09 20:30:00+00:00,1.19286,1.19314,1.19263,1.19287
2026-03-09 20:45:00+00:00,1.19287,1.19292,1.19248,1.19253
2026-03-09 21:00:00+00:00,1.19241,1.19264,1.19156,1.1925
2026-03-09 21:15:00+00:00,1.19249,1.1926,1.19166,1.19211
2026-03-09 21:30:00+00:00,1.19211,1.19286,1.192,1.19283
