time,open,high,low,close
2026-03-04 20:08:04+00:00,1.88894,1.88959,1.88891,1.88944
2026-03-04 20:15:00+00:00,1.88943,1.88982,1.88933,1.88944
2026-03-04 20:30:00+00:00,1.88946,1.88995,1.88919,1.88961
2026-03-04 20:45:00+00:00,1.88962,1.89055,1.88948,1.88983
2026-03-04 21:00:00+00:00,1.88989,1.89003,1.88907,1.88927
2026-03-04 21:15:00+00:00,1.88932,1.88976,1.8892,1.88943
2026-03-04 21:30:00+00:00,1.88944,1.88976,1.88905,1.88949
2026-03-04 21:45:00+00:00,1.88949,1.89034,1.88906,1.89034
2026-03-04 22:00:00+00:00,1.89037,1.8907,1.88959,1.88968
2026-03-04 22:15:00+00:00,1.88968,1.89033,1.88932,1.88944
2026-03-04 22:30:00+00:00,1.88945,1.89041,1.88904,1.89036
2026-03-04 22:45:00+00:00,1.89037,1.89059,1.88994,1.89039
2026-03-04 23:00:00+00:00,1.8904,1.8904,1.88856,1.88909
2026-03-04 23:15:00+00:00,1.88911,1.88939,1.88902,1.88923
2026-03-04 23:30:00+00:00,1.88923,1.88959,1.88913,1.88924
2026-03-04 23:45:00+00:00,1.88924,1.88982,1.88887,1.88948
2026-03-05 00:00:00+00:00,1.88949,1.89017,1.88864,1.88864
2026-03-05 00:15:00+00:00,1.88864,1.88868,1.88804,1.88848
2026-03-05 00:30:00+00:00,1.88849,1.88915,1.88849,1.88894
2026-03-05 00:45:00+00:00,1.88894,1.88989,1.88894,1.88927
2026-03-05 01:00:00+00:00,1.88928,1.89003,1.88859,1.88884
2026-03-05 01:15:00+00:00,1.88886,1.88934,1.88793,1.88909
2026-03-05 01:30:00+00:00,1.88916,1.89145,1.88888,1.89106
2026-03-05 01:45:00+00:00,1.89105,1.8925,1.88999,1.89205
2026-03-05 02:00:00+00:00,1.89204,1.89243,1.89064,1.89086
2026-03-05 02:15:00+00:00,1.89088,1.89232,1.89051,1.89158
2026-03-05 02:30:00+00:00,1.89156,1.89185,1.89042,1.89073
2026-03-05 02:45:00+00:00,1.89072,1.89092,1.89,1.89005
2026-03-05 03:00:00+00:00,1.89001,1.89036,1.88923,1.89021
2026-03-05 03:15:00+00:00,1.8902,1.89147,1.88958,1.89095
2026-03-05 03:30:00+00:00,1.89097,1.89201,1.89094,1.89168
2026-03-05 03:45:00+00:00,1.89166,1.89216,1.89105,1.8917
2026-03-05 04:00:00+00:00,1.8917,1.89219,1.89093,1.89171
2026-03-05 04:15:00+00:00,1.89173,1.89175,1.89016,1.89025
2026-03-05 04:30:00+00:00,1.89022,1.89054,1.8895,1.89017
2026-03-05 04:45:00+00:00,1.89015,1.89114,1.8898,1.89076
2026-03-05 05:00:00+00:00,1.89075,1.89117,1.89028,1.89038
2026-03-05 05:15:00+00:00,1.89039,1.89141,1.89038,1.89101
