time,open,high,low,close
2026-03-04 20:09:22+00:00,17.5646,17.5741,17.5646,17.5717
2026-03-04 20:15:00+00:00,17.5717,17.578,17.5643,17.5645
2026-03-04 20:30:00+00:00,17.5646,17.5697,17.5625,17.5667
2026-03-04 20:45:00+00:00,17.5668,17.5814,17.5654,17.5774
2026-03-04 21:00:00+00:00,17.5774,17.5862,17.5723,17.5793
2026-03-04 21:15:00+00:00,17.5792,17.5803,17.5724,17.5724
2026-03-04 21:30:00+00:00,17.5724,17.5902,17.571,17.5889
2026-03-04 21:45:00+00:00,17.5888,17.5893,17.5782,17.5788
2026-03-04 22:00:00+00:00,17.5734,17.5806,17.572,17.5747
2026-03-04 22:15:00+00:00,17.5747,17.5946,17.5735,17.5919
2026-03-04 22:30:00+00:00,17.5922,17.5922,17.5827,17.5873
2026-03-04 22:45:00+00:00,17.5882,17.5919,17.574,17.579
2026-03-04 23:00:00+00:00,17.5787,17.5921,17.5766,17.5916
2026-03-04 23:15:00+00:00,17.5921,17.596,17.5907,17.5921
2026-03-04 23:30:00+00:00,17.5919,17.5993,17.5914,17.597
2026-03-04 23:45:00+00:00,17.597,17.5982,17.594,17.5973
2026-03-05 00:00:00+00:00,17.5974,17.6064,17.5972,17.5973
2026-03-05 00:15:00+00:00,17.5973,17.5977,17.581,17.585
2026-03-05 00:30:00+00:00,17.5852,17.5934,17.5829,17.5882
2026-03-05 00:45:00+00:00,17.5881,17.5916,17.5827,17.5836
2026-03-05 01:00:00+00:00,17.5834,17.5959,17.5811,17.5847
2026-03-05 01:15:00+00:00,17.5847,17.5878,17.5752,17.5817
2026-03-05 01:30:00+00:00,17.582,17.6092,17.5818,17.6078
2026-03-05 01:45:00+00:00,17.6078,17.6272,17.6018,17.6237
2026-03-05 02:00:00+00:00,17.6239,17.627,17.6106,17.6161
2026-03-05 02:15:00+00:00,17.6161,17.6333,17.609,17.625
2026-03-05 02:30:00+00:00,17.6249,17.6331,17.617,17.6183
2026-03-05 02:45:00+00:00,17.6183,17.6223,17.6065,17.6173
2026-03-05 03:00:00+00:00,17.6169,17.6261,17.6088,17.625
2026-03-05 03:15:00+00:00,17.6249,17.6422,17.6195,17.6403
2026-03-05 03:30:00+00:00,17.6399,17.6481,17.6394,17.646
2026-03-05 03:45:00+00:00,17.6461,17.6488,17.6422,17.646
2026-03-05 04:00:00+00:00,17.646,17.6504,17.6344,17.6366
2026-03-05 04:15:00+00:00,17.6366,17.6385,17.6293,17.6377
2026-03-05 04:30:00+00:00,17.6377,17.6405,17.6339,17.6371
2026-03-05 04:45:00+00:00,17.6371,17.6406,17.6356,17.6373
2026-03-05 05:00:00+00:00,17.6374,17.6435,17.6356,17.6403
2026-03-05 05:15:00+00:00,17.6404,17.6497,17.6387,17.6445
2026-03-05 05:30:00+00:00,17.6446,17.6537,17.6436,17.6492
2026-03-05 05:45:00+00:00,17.6491,17.6647,17.649,17.6644
2026-03-05 06:00:00+00:00,17.6646,17.6832,17.6624,17.6804
2026-03-05 06:15:00+00:00,17.6806,17.6871,17.6695,17.6843
2026-03-05 06:30:00+00:00,17.6839,17.6897,17.6742,17.6763
2026-03-05 06:45:00+00:00,17.6763,17.6808,17.6399,17.658
2026-03-05 07:00:00+00:00,17.6583,17.6635,17.6471,17.6621
2026-03-05 07:15:00+00:00,17.6617,17.6742,17.6609,17.6688
2026-03-05 07:30:00+00:00,17.669,17.6693,17.6526,17.6588
2026-03-05 07:45:00+00:00,17.6588,17.6749,17.6573,17.6653
2026-03-05 08:00:00+00:00,17.6654,17.6985,17.6646,17.6955
2026-03-05 08:15:00+00:00,17.6959,17.7078,17.6827,17.7035
2026-03-05 08:30:00+00:00,17.7035,17.7071,17.6873,17.6875
2026-03-05 08:45:00+00:00,17.6875,17.6969,17.6754,17.6788
2026-03-05 09:00:00+00:00,17.679,17.6818,17.5723,17.5811
2026-03-05 09:15:00+00:00,17.5799,17.6084,17.5763,17.6053
2026-03-05 09:30:00+00:00,17.6054,17.6499,17.6054,17.6472
2026-03-05 09:45:00+00:00,17.6472,17.6543,17.6358,17.6381
2026-03-05 10:00:00+00:00,17.6381,17.6479,17.6324,17.643
2026-03-05 10:15:00+00:00,17.6429,17.644,17.6277,17.6327
2026-03-05 10:30:00+00:00,17.6325,17.6561,17.6284,17.6535
2026-03-05 10:45:00+00:00,17.6536,17.6542,17.6326,17.6385
2026-03-05 11:00:00+00:00,17.6384,17.6439,17.6147,17.6181
2026-03-05 11:15:00+00:00,17.6181,17.648,17.6152,17.6421
2026-03-05 11:30:00+00:00,17.6422,17.6648,17.6422,17.6453
2026-03-05 11:45:00+00:00,17.6453,17.6457,17.6184,17.6288
2026-03-05 12:00:00+00:00,17.6287,17.6582,17.628,17.6406
2026-03-05 12:15:00+00:00,17.6406,17.6447,17.6152,17.6178
2026-03-05 12:30:00+00:00,17.6179,17.6334,17.6077,17.6262
2026-03-05 12:45:00+00:00,17.6264,17.647,17.6186,17.623
2026-03-05 13:00:00+00:00,17.623,17.6405,17.6201,17.6242
2026-03-05 13:15:00+00:00,17.6241,17.6495,17.6108,17.6486
2026-03-05 13:30:00+00:00,17.6464,17.6819,17.6451,17.6746
2026-03-05 13:45:00+00:00,17.6748,17.6838,17.6567,17.6669
2026-03-05 14:00:00+00:00,17.6671,17.6708,17.6197,17.6381
2026-03-05 14:15:00+00:00,17.6382,17.6697,17.6274,17.6613
2026-03-05 14:30:00+00:00,17.6606,17.6688,17.6277,17.6683
2026-03-05 14:45:00+00:00,17.6685,17.6688,17.5986,17.6099
2026-03-05 15:00:00+00:00,17.6092,17.618,17.5834,17.6115
2026-03-05 15:15:00+00:00,17.6114,17.6637,17.6113,17.6438
2026-03-05 15:30:00+00:00,17.6438,17.7007,17.6438,17.6939
2026-03-05 15:45:00+00:00,17.6935,17.7106,17.6843,17.6892
2026-03-05 16:00:00+00:00,17.6892,17.7638,17.6886,17.7355
2026-03-05 16:15:00+00:00,17.7348,17.7638,17.7288,17.7445
2026-03-05 16:30:00+00:00,17.7446,17.752,17.7003,17.7004
2026-03-05 16:45:00+00:00,17.7005,17.7209,17.6949,17.7009
2026-03-05 17:00:00+00:00,17.7009,17.7209,17.6851,17.7119
2026-03-05 17:15:00+00:00,17.7118,17.7322,17.6992,17.7322
2026-03-05 17:30:00+00:00,17.7335,17.7561,17.6933,17.7002
2026-03-05 17:45:00+00:00,17.7002,17.7218,17.6959,17.7036
2026-03-05 18:00:00+00:00,17.7037,17.7431,17.6825,17.728
2026-03-05 18:15:00+00:00,17.7275,17.7909,17.7241,17.7889
2026-03-05 18:30:00+00:00,17.7883,17.7975,17.7693,17.7743
2026-03-05 18:45:00+00:00,17.772,17.7979,17.7712,17.7764
2026-03-05 19:00:00+00:00,17.7764,17.7901,17.7724,17.7788
2026-03-05 19:15:00+00:00,17.7789,17.7937,17.7755,17.7909
2026-03-05 19:30:00+00:00,17.791,17.8062,17.7799,17.7875
2026-03-05 19:45:00+00:00,17.7873,17.7943,17.7774,17.7902
2026-03-05 20:00:00+00:00,17.7902,17.7994,17.7304,17.7337
2026-03-05 20:15:00+00:00,17.7339,17.7405,17.7143,17.7296
2026-03-05 20:30:00+00:00,17.7296,17.7363,17.7186,17.7268
2026-03-05 20:45:00+00:00,17.7268,17.745,17.711,17.7197
2026-03-05 21:00:00+00:00,17.7199,17.7345,17.7199,17.7332
2026-03-05 21:15:00+00:00,17.7331,17.736,17.7224,17.7226
2026-03-05 21:30:00+00:00,17.7226,17.7305,17.7192,17.7238
2026-03-05 21:45:00+00:00,17.7239,17.7295,17.722,17.722
2026-03-05 22:00:00+00:00,17.7201,17.7367,17.6986,17.7252
2026-03-05 22:15:00+00:00,17.7249,17.7367,17.7113,17.7345
2026-03-05 22:30:00+00:00,17.7354,17.7354,17.7288,17.7296
2026-03-05 22:45:00+00:00,17.7302,17.7345,17.7278,17.7323
2026-03-05 23:00:00+00:00,17.7324,17.7336,17.7136,17.7139
2026-03-05 23:15:00+00:00,17.714,17.7146,17.7042,17.7053
2026-03-05 23:30:00+00:00,17.7054,17.7075,17.7046,17.7055
2026-03-05 23:45:00+00:00,17.7053,17.7084,17.7034,17.7078
2026-03-06 00:00:00+00:00,17.7078,17.7087,17.6912,17.6935
2026-03-06 00:15:00+00:00,17.6934,17.6944,17.6874,17.6876
2026-03-06 00:30:00+00:00,17.6876,17.6907,17.6856,17.6885
2026-03-06 00:45:00+00:00,17.6887,17.6916,17.6823,17.6847
2026-03-06 01:00:00+00:00,17.6847,17.6951,17.6785,17.6816
2026-03-06 01:15:00+00:00,17.6819,17.7011,17.6808,17.6994
2026-03-06 01:30:00+00:00,17.698,17.6994,17.678,17.6859
2026-03-06 01:45:00+00:00,17.6861,17.6902,17.6735,17.6795
2026-03-06 02:00:00+00:00,17.6788,17.6799,17.6716,17.6758
2026-03-06 02:15:00+00:00,17.676,17.6769,17.6713,17.6762
2026-03-06 02:30:00+00:00,17.6762,17.6806,17.6725,17.675
2026-03-06 02:45:00+00:00,17.675,17.679,17.6719,17.675
2026-03-06 03:00:00+00:00,17.675,17.6758,17.6673,17.6756
2026-03-06 03:15:00+00:00,17.6754,17.6798,17.6691,17.6758
2026-03-06 03:30:00+00:00,17.6758,17.6829,17.6731,17.6806
2026-03-06 03:45:00+00:00,17.6804,17.682,17.6741,17.6764
2026-03-06 04:00:00+00:00,17.6764,17.6799,17.6749,17.677
2026-03-06 04:15:00+00:00,17.6771,17.6829,17.6755,17.6795
2026-03-06 04:30:00+00:00,17.6797,17.6847,17.6761,17.6821
2026-03-06 04:45:00+00:00,17.6821,17.6946,17.6811,17.6915
2026-03-06 05:00:00+00:00,17.6915,17.6954,17.6872,17.6905
2026-03-06 05:15:00+00:00,17.6903,17.6948,17.6888,17.689
2026-03-06 05:30:00+00:00,17.689,17.6926,17.68,17.68
2026-03-06 05:45:00+00:00,17.68,17.6964,17.679,17.6961
2026-03-06 06:00:00+00:00,17.6961,17.7001,17.6851,17.6917
2026-03-06 06:15:00+00:00,17.6912,17.6949,17.6847,17.6926
2026-03-06 06:30:00+00:00,17.6931,17.6933,17.6809,17.6872
2026-03-06 06:45:00+00:00,17.6874,17.6877,17.6691,17.6694
2026-03-06 07:00:00+00:00,17.6695,17.6794,17.6677,17.6785
2026-03-06 07:15:00+00:00,17.6786,17.6832,17.6542,17.663
2026-03-06 07:30:00+00:00,17.663,17.6639,17.6407,17.6407
2026-03-06 07:45:00+00:00,17.6408,17.6535,17.6378,17.6522
2026-03-06 08:00:00+00:00,17.6522,17.6791,17.6506,17.669
2026-03-06 08:15:00+00:00,17.6694,17.6885,17.6622,17.6823
2026-03-06 08:30:00+00:00,17.6823,17.6894,17.6634,17.6638
2026-03-06 08:45:00+00:00,17.6637,17.686,17.6604,17.6834
