trade_id,open_time,close_time,direction,entry_price,exit_price,stake,sl_price,atr,risk_amount,risk_pct,pnl_usd,result,reason,r_multiple,peak_r,balance_before,balance_after
855,2026-02-24 01:25:00,2026-02-24 02:05:00,SELL,5629.648,5640.065714,1.0,5640.065714,3.472571,-0.43,8.0,-0.06,LOSS,SL,0.13,0.35,-5.39,-5.44
856,2026-02-24 02:10:00,2026-02-24 02:40:00,SELL,5641.969,5650.937929,1.0,5650.937929,2.989643,-0.27,5.0,-0.05,LOSS,SL,0.18,0.0,-5.44,-5.49
857,2026-02-24 02:45:00,2026-02-24 03:05:00,SELL,5653.904,5659.010857,1.0,5659.010857,1.702286,-0.16,3.0,-0.03,LOSS,SL,0.16,0.0,-5.49,-5.52
858,2026-02-24 09:00:00,2026-02-24 09:10:00,SELL,5654.356,5654.224286,0.5,5661.237143,2.293714,-0.17,3.0,0.01,WIN,CHANDELIER,-0.08,2.56,-5.52,-5.5
859,2026-02-25 07:15:00,2026-02-25 08:15:00,SELL,5702.436,5703.594429,0.5,5714.377714,3.980571,-0.28,5.0,0.02,WIN,CHANDELIER,-0.07,2.21,-5.5,-5.49
860,2026-02-25 08:20:00,2026-02-25 08:25:00,SELL,5704.59,5697.782857,0.5,5712.205286,2.538429,-0.44,8.0,0.03,WIN,CHANDELIER,-0.07,4.68,-5.49,-5.46
861,2026-02-25 08:30:00,2026-02-25 09:00:00,SELL,5695.005,5700.486571,1.0,5704.139571,3.044857,-0.44,8.0,-0.03,LOSS,CHANDELIER,0.07,1.2,-5.46,-5.48
862,2026-02-25 09:05:00,2026-02-25 09:35:00,SELL,5702.39,5710.645143,1.0,5710.645143,2.751714,-0.27,5.0,-0.04,LOSS,SL,0.16,0.0,-5.48,-5.53
863,2026-02-26 14:05:00,2026-02-26 14:25:00,SELL,5877.129,5883.685929,1.0,5883.685929,2.185643,-0.17,3.0,-0.03,LOSS,SL,0.2,0.0,-5.53,-5.56
864,2026-02-26 14:30:00,2026-02-26 14:50:00,SELL,5884.312,5889.9745,1.0,5889.9745,1.8875,-0.17,3.0,-0.03,LOSS,SL,0.17,0.0,-5.56,-5.59
865,2026-02-26 14:55:00,2026-02-26 15:15:00,SELL,5892.643,5898.036571,1.0,5898.036571,1.797857,-0.17,3.0,-0.03,LOSS,SL,0.16,0.0,-5.59,-5.62
866,2026-02-26 15:20:00,2026-02-26 15:30:00,SELL,5901.268,5898.803857,0.5,5906.479429,1.737143,-0.17,3.0,0.02,WIN,CHANDELIER,-0.09,3.92,-5.62,-5.6
867,2026-02-26 15:35:00,2026-02-26 16:05:00,SELL,5896.243,5903.346786,1.0,5903.346786,2.367929,-0.28,5.0,-0.04,LOSS,SL,0.13,0.0,-5.6,-5.64
868,2026-02-26 17:05:00,2026-02-26 17:25:00,SELL,5916.845,5914.470821,0.5,5923.510786,2.221929,-0.28,5.0,0.02,WIN,CHANDELIER,-0.06,3.57,-5.64,-5.62
869,2026-02-27 12:10:00,2026-02-27 13:30:00,SELL,5858.23,5868.292,1.0,5868.292,3.354,-0.28,5.0,-0.05,LOSS,SL,0.18,0.07,-5.62,-5.67
870,2026-02-27 13:35:00,2026-02-27 14:05:00,SELL,5870.15,5875.746,1.0,5878.04,2.63,-0.28,5.0,-0.03,LOSS,CHANDELIER,0.1,0.87,-5.67,-5.7
871,2026-02-28 14:25:00,2026-02-28 14:45:00,SELL,5904.552,5909.881714,1.0,5909.881714,1.776571,-0.17,3.0,-0.03,LOSS,SL,0.16,0.0,-5.7,-5.73
872,2026-02-28 14:50:00,2026-02-28 15:10:00,SELL,5913.127,5918.497429,1.0,5918.497429,1.790143,-0.17,3.0,-0.03,LOSS,SL,0.16,0.0,-5.73,-5.76
873,2026-02-28 15:15:00,2026-02-28 15:20:00,SELL,5910.181,5903.314,0.5,5917.7035,2.5075,-0.17,3.0,0.03,WIN,CHANDELIER,-0.17,4.74,-5.76,-5.73
874,2026-02-28 15:25:00,2026-02-28 16:05:00,SELL,5900.646,5898.228536,0.5,5910.498643,3.284214,-0.29,5.0,0.02,WIN,CHANDELIER,-0.08,3.24,-5.73,-5.7
875,2026-02-28 16:20:00,2026-02-28 17:40:00,SELL,5892.836,5900.197,1.0,5904.362,3.842,-0.46,8.0,-0.04,LOSS,CHANDELIER,0.08,1.08,-5.7,-5.74
