trade_id,open_time,close_time,direction,entry_price,exit_price,stake,sl_price,atr,risk_amount,risk_pct,pnl_usd,result,reason,r_multiple,peak_r,balance_before,balance_after
327,2025-11-03 02:45:00,2025-11-03 06:20:00,BUY,5555.689,5556.290571,2.085,5539.601286,5.362571,0.36,5.0,0.13,WIN,CHANDELIER,0.35,2.61,7.25,7.38
328,2025-11-03 06:25:00,2025-11-03 07:20:00,BUY,5559.639,5550.816143,4.41,5544.128143,5.170286,0.37,5.0,-0.21,LOSS,CHANDELIER,-0.57,1.29,7.38,7.17
329,2025-11-03 07:25:00,2025-11-03 07:50:00,BUY,5556.7,5550.451357,4.4,5541.594357,5.035214,0.36,5.0,-0.15,LOSS,CHANDELIER,-0.41,1.76,7.17,7.02
330,2025-11-03 10:35:00,2025-11-03 10:50:00,BUY,5552.369,5545.318357,2.18,5534.503357,5.955214,0.21,3.0,-0.08,LOSS,CHANDELIER,-0.39,1.82,7.02,6.94
331,2025-11-03 11:10:00,2025-11-03 13:10:00,BUY,5559.36,5561.501714,1.02,5540.418857,6.313714,0.21,3.0,0.08,WIN,CHANDELIER,0.39,2.84,6.94,7.02
332,2025-11-04 04:50:00,2025-11-04 05:30:00,BUY,5661.562,5645.278214,4.07,5645.278214,5.427929,0.35,5.0,-0.35,LOSS,SL,-1.0,0.0,7.02,6.67
333,2025-11-04 05:35:00,2025-11-04 05:40:00,BUY,5639.431,5653.344857,2.16,5624.925786,4.835071,0.33,5.0,0.27,WIN,CHANDELIER,0.81,4.88,6.67,6.94
334,2025-11-04 05:45:00,2025-11-04 06:25:00,BUY,5659.111,5642.187786,3.87,5642.187786,5.641071,0.35,5.0,-0.35,LOSS,SL,-1.0,0.09,6.94,6.59
335,2025-11-04 06:30:00,2025-11-04 07:25:00,BUY,5638.847,5639.946964,2.11,5624.155357,4.897214,0.33,5.0,0.12,WIN,CHANDELIER,0.37,2.72,6.59,6.71
336,2025-11-04 14:45:00,2025-11-04 15:10:00,BUY,5631.697,5624.132786,4.7,5618.295786,4.467071,0.34,5.0,-0.19,LOSS,CHANDELIER,-0.56,1.31,6.71,6.52
337,2025-11-04 15:15:00,2025-11-04 16:05:00,BUY,5629.969,5618.221643,4.04,5614.819643,5.049786,0.33,5.0,-0.25,LOSS,CHANDELIER,-0.78,0.67,6.52,6.27
338,2025-11-05 00:00:00,2025-11-05 00:40:00,BUY,5663.26,5646.366786,2.1,5646.366786,5.631071,0.19,3.0,-0.19,LOSS,SL,-1.0,0.0,6.27,6.08
339,2025-11-05 00:45:00,2025-11-05 01:40:00,BUY,5656.024,5642.6645,2.13,5639.8705,5.3845,0.18,3.0,-0.15,LOSS,CHANDELIER,-0.83,0.52,6.08,5.93
340,2025-11-05 01:50:00,2025-11-05 02:25:00,BUY,5634.134,5632.369536,1.38,5622.038643,4.031786,0.18,3.0,0.05,WIN,CHANDELIER,0.26,2.06,5.93,5.98
341,2025-11-05 02:30:00,2025-11-05 03:30:00,BUY,5640.454,5650.651429,2.05,5626.756643,4.565786,0.3,5.0,0.21,WIN,CHANDELIER,0.71,4.23,5.98,6.19
342,2025-11-05 03:35:00,2025-11-05 04:30:00,BUY,5645.548,5662.948571,2.94,5629.711857,5.278714,0.5,8.0,0.44,WIN,CHANDELIER,0.88,5.3,6.19,6.63
343,2025-11-05 04:35:00,2025-11-05 05:45:00,BUY,5676.231,5676.301929,2.605,5656.993714,6.412429,0.53,8.0,0.18,WIN,CHANDELIER,0.33,2.51,6.63,6.8
344,2025-11-06 00:25:00,2025-11-06 00:50:00,BUY,5608.451,5595.434643,7.82,5595.434643,4.338786,0.54,8.0,-0.54,LOSS,SL,-1.0,0.0,6.8,6.26
345,2025-11-06 00:55:00,2025-11-06 01:05:00,BUY,5590.328,5588.857179,2.375,5578.040214,4.095929,0.31,5.0,0.09,WIN,CHANDELIER,0.27,2.14,6.26,6.34
346,2025-11-06 01:10:00,2025-11-06 01:40:00,BUY,5593.66,5581.958714,5.06,5581.958714,3.900429,0.32,5.0,-0.32,LOSS,SL,-1.0,0.05,6.34,6.03
347,2025-11-06 01:45:00,2025-11-06 02:00:00,BUY,5578.239,5588.867429,2.34,5566.259143,3.993286,0.3,5.0,0.23,WIN,CHANDELIER,0.78,4.66,6.03,6.26
348,2025-11-06 02:05:00,2025-11-06 02:20:00,BUY,5596.142,5599.542286,1.73,5579.257143,5.628286,0.31,5.0,0.14,WIN,CHANDELIER,0.43,3.1,6.26,6.4
349,2025-11-06 02:25:00,2025-11-06 03:45:00,BUY,5607.131,5597.721571,5.27,5588.986571,6.048143,0.51,8.0,-0.27,LOSS,CHANDELIER,-0.52,1.44,6.4,6.13
350,2025-11-07 00:00:00,2025-11-07 00:25:00,BUY,5610.722,5597.067286,4.2,5597.067286,4.551571,0.31,5.0,-0.31,LOSS,SL,-1.0,0.0,6.13,5.83
351,2025-11-07 00:30:00,2025-11-07 00:55:00,BUY,5613.601,5597.312929,2.01,5597.312929,5.429357,0.17,3.0,-0.17,LOSS,SL,-1.0,0.0,5.83,5.65
352,2025-11-07 01:00:00,2025-11-07 01:20:00,BUY,5595.419,5626.196429,0.98,5579.251143,5.389286,0.17,3.0,0.22,WIN,CHANDELIER,1.29,7.71,5.65,5.87
353,2025-11-07 02:40:00,2025-11-07 02:55:00,BUY,5656.862,5671.591714,1.685,5640.433571,5.476143,0.29,5.0,0.23,WIN,CHANDELIER,0.78,4.69,5.87,6.1
354,2025-11-07 03:40:00,2025-11-07 04:00:00,BUY,5676.235,5673.357679,2.425,5657.188214,6.348929,0.49,8.0,0.13,WIN,CHANDELIER,0.26,2.05,6.1,6.22
355,2025-11-07 04:05:00,2025-11-07 04:10:00,BUY,5685.7,5684.98025,2.87,5669.2495,5.4835,0.5,8.0,0.16,WIN,CHANDELIER,0.31,2.37,6.22,6.38
356,2025-11-08 00:00:00,2025-11-08 00:55:00,BUY,5723.665,5721.700964,3.845,5711.001357,4.221214,0.51,8.0,0.13,WIN,CHANDELIER,0.26,2.03,6.38,6.51
357,2025-11-08 01:15:00,2025-11-08 01:45:00,BUY,5720.666,5706.697357,7.11,5706.697357,4.656214,0.52,8.0,-0.52,LOSS,SL,-1.0,0.0,6.51,5.99
358,2025-11-08 01:50:00,2025-11-08 02:10:00,BUY,5700.409,5688.525786,4.79,5688.525786,3.961071,0.3,5.0,-0.3,LOSS,SL,-1.0,0.0,5.99,5.69
359,2025-11-08 02:15:00,2025-11-08 02:50:00,BUY,5690.382,5679.892786,2.57,5677.772786,4.203071,0.17,3.0,-0.14,LOSS,CHANDELIER,-0.83,0.5,5.69,5.55
360,2025-11-08 02:55:00,2025-11-08 03:40:00,BUY,5676.376,5672.436214,3.01,5665.930214,3.481929,0.17,3.0,-0.06,LOSS,CHANDELIER,-0.38,1.87,5.55,5.48
361,2025-11-08 03:45:00,2025-11-08 04:50:00,BUY,5674.267,5692.840143,1.175,5661.029714,4.412429,0.16,3.0,0.17,WIN,CHANDELIER,1.03,6.21,5.48,5.65
362,2025-11-09 00:00:00,2025-11-09 00:25:00,BUY,5701.09,5685.760214,3.51,5685.760214,5.109929,0.28,5.0,-0.28,LOSS,SL,-1.0,0.0,5.65,5.37
363,2025-11-09 00:30:00,2025-11-09 01:05:00,BUY,5680.628,5679.677821,1.95,5667.571786,4.352071,0.27,5.0,0.08,WIN,CHANDELIER,0.3,2.28,5.37,5.45
364,2025-11-09 01:10:00,2025-11-09 01:25:00,BUY,5684.819,5690.313179,2.105,5672.549214,4.089929,0.27,5.0,0.15,WIN,CHANDELIER,0.56,3.84,5.45,5.6
365,2025-11-09 01:30:00,2025-11-09 01:55:00,BUY,5694.359,5679.072286,5.57,5679.072286,5.095571,0.45,8.0,-0.45,LOSS,SL,-1.0,0.0,5.6,5.15
366,2025-11-09 02:00:00,2025-11-09 02:40:00,BUY,5673.999,5667.081643,3.46,5659.923643,4.691786,0.26,5.0,-0.13,LOSS,CHANDELIER,-0.49,1.53,5.15,5.03
367,2025-11-09 02:45:00,2025-11-09 03:25:00,BUY,5661.87,5648.990571,2.21,5648.990571,4.293143,0.15,3.0,-0.15,LOSS,SL,-1.0,0.0,5.03,4.88
368,2025-11-10 00:00:00,2025-11-10 00:20:00,BUY,5694.082,5682.018786,2.3,5682.018786,4.021071,0.15,3.0,-0.15,LOSS,SL,-1.0,0.0,4.88,4.73
369,2025-11-10 00:25:00,2025-11-10 01:05:00,BUY,5678.698,5672.684357,2.66,5668.590357,3.369214,0.14,3.0,-0.08,LOSS,CHANDELIER,-0.6,1.22,4.73,4.65
370,2025-11-10 01:10:00,2025-11-10 01:30:00,BUY,5668.083,5660.938571,2.18,5655.977571,4.035143,0.14,3.0,-0.08,LOSS,CHANDELIER,-0.59,1.23,4.65,4.56
371,2025-11-10 01:35:00,2025-11-10 02:45:00,BUY,5668.523,5687.618286,0.86,5653.436429,5.028857,0.14,3.0,0.13,WIN,CHANDELIER,0.97,5.8,4.56,4.7
372,2025-11-10 04:05:00,2025-11-10 05:05:00,BUY,5719.135,5723.381643,1.155,5699.790571,6.448143,0.23,5.0,0.1,WIN,CHANDELIER,0.44,3.16,4.7,4.8
373,2025-11-10 05:10:00,2025-11-10 06:00:00,BUY,5716.885,5702.544571,5.1,5702.544571,4.780143,0.38,8.0,-0.38,LOSS,SL,-1.0,0.0,4.8,4.42
374,2025-11-11 01:55:00,2025-11-11 02:50:00,BUY,5763.743,5759.810286,3.67,5752.173286,3.856571,0.22,5.0,-0.08,LOSS,CHANDELIER,-0.34,1.98,4.42,4.34
375,2025-11-11 02:55:00,2025-11-11 03:20:00,BUY,5771.525,5755.102786,1.53,5755.102786,5.474071,0.13,3.0,-0.13,LOSS,SL,-1.0,0.0,4.34,4.21
376,2025-11-11 03:25:00,2025-11-11 05:30:00,BUY,5751.001,5753.8535,0.79,5735.662,5.113,0.13,3.0,0.05,WIN,CHANDELIER,0.43,3.06,4.21,4.27
377,2025-11-11 10:05:00,2025-11-11 10:35:00,BUY,5855.285,5842.400429,2.44,5838.242429,5.680857,0.21,5.0,-0.16,LOSS,CHANDELIER,-0.76,0.73,4.27,4.1
378,2025-11-11 10:40:00,2025-11-11 11:00:00,BUY,5843.358,5830.365857,3.08,5830.365857,4.330714,0.21,5.0,-0.21,LOSS,SL,-1.0,0.0,4.1,3.9
379,2025-11-11 11:05:00,2025-11-11 11:10:00,BUY,5841.368,5850.464143,0.855,5828.021214,4.448929,0.12,3.0,0.08,WIN,CHANDELIER,0.68,4.04,3.9,3.98
380,2025-11-12 00:05:00,2025-11-12 00:35:00,BUY,5977.497,5985.593357,0.96,5956.875429,6.873857,0.2,5.0,0.11,WIN,CHANDELIER,0.53,3.68,3.98,4.08
381,2025-11-12 00:50:00,2025-11-12 01:30:00,BUY,6005.918,5986.550857,3.38,5986.550857,6.455714,0.33,8.0,-0.33,LOSS,SL,-1.0,0.0,4.08,3.76
382,2025-11-12 01:35:00,2025-11-12 02:25:00,BUY,5980.938,5970.470929,2.15,5963.509929,5.809357,0.19,5.0,-0.11,LOSS,CHANDELIER,-0.6,1.2,3.76,3.64
383,2025-11-12 02:30:00,2025-11-12 02:55:00,BUY,5985.841,5968.678857,1.27,5968.678857,5.720714,0.11,3.0,-0.11,LOSS,SL,-1.0,0.0,3.64,3.53
384,2025-11-12 03:00:00,2025-11-12 03:05:00,BUY,5970.783,5974.068107,0.585,5952.775929,6.002357,0.11,3.0,0.04,WIN,CHANDELIER,0.42,3.05,3.53,3.58
385,2025-11-12 03:10:00,2025-11-12 04:10:00,BUY,5984.288,5991.280607,0.955,5965.611929,6.225357,0.18,5.0,0.09,WIN,CHANDELIER,0.52,3.62,3.58,3.67
386,2025-11-13 01:20:00,2025-11-13 02:10:00,BUY,5923.759,5909.238143,3.99,5909.238143,4.840286,0.29,8.0,-0.29,LOSS,SL,-1.0,0.26,3.67,3.38
387,2025-11-13 02:15:00,2025-11-13 02:35:00,BUY,5903.961,5893.329429,3.13,5893.329429,3.543857,0.17,5.0,-0.17,LOSS,SL,-1.0,0.0,3.38,3.21
388,2025-11-13 02:40:00,2025-11-13 02:50:00,BUY,5895.177,5897.414536,0.805,5883.441643,3.911786,0.1,3.0,0.04,WIN,CHANDELIER,0.43,3.07,3.21,3.25
389,2025-11-13 02:55:00,2025-11-13 03:20:00,BUY,5906.424,5911.307143,1.17,5892.722571,4.567143,0.16,5.0,0.08,WIN,CHANDELIER,0.51,3.57,3.25,3.33
390,2025-11-13 03:25:00,2025-11-13 04:30:00,BUY,5922.44,5909.627214,2.96,5904.626214,5.937929,0.27,8.0,-0.19,LOSS,CHANDELIER,-0.72,0.84,3.33,3.14
391,2025-11-13 04:35:00,2025-11-13 04:45:00,BUY,5904.739,5909.361786,1.11,5890.839143,4.633286,0.16,5.0,0.08,WIN,CHANDELIER,0.5,3.5,3.14,3.22
392,2025-11-14 01:50:00,2025-11-14 02:50:00,BUY,6166.648,6149.317429,1.91,6149.317429,5.776857,0.16,5.0,-0.16,LOSS,SL,-1.0,0.0,3.22,3.06
393,2025-11-14 02:55:00,2025-11-14 03:20:00,BUY,6153.627,6140.068714,2.31,6140.068714,4.519429,0.15,5.0,-0.15,LOSS,SL,-1.0,0.32,3.06,2.91
394,2025-11-14 03:25:00,2025-11-14 03:45:00,BUY,6135.296,6136.816071,0.715,6122.823286,4.157571,0.09,3.0,0.03,WIN,CHANDELIER,0.39,2.87,2.91,2.94
395,2025-11-14 03:50:00,2025-11-14 04:20:00,BUY,6152.468,6152.573536,0.92,6136.082643,5.461786,0.15,5.0,0.05,WIN,CHANDELIER,0.34,2.52,2.94,2.99
396,2025-11-14 08:15:00,2025-11-14 09:05:00,BUY,6138.703,6138.371786,1.73,6124.545143,4.719286,0.24,8.0,0.08,WIN,CHANDELIER,0.32,2.43,2.99,3.07
397,2025-11-14 09:10:00,2025-11-14 10:40:00,BUY,6130.856,6130.271,1.55,6114.686,5.39,0.25,8.0,0.08,WIN,CHANDELIER,0.32,2.39,3.07,3.14
398,2025-11-15 00:00:00,2025-11-15 00:35:00,BUY,6059.747,6046.825786,3.51,6045.271786,4.825071,0.25,8.0,-0.22,LOSS,CHANDELIER,-0.89,0.32,3.14,2.92
399,2025-11-15 00:40:00,2025-11-15 01:40:00,BUY,6042.811,6041.347143,0.93,6027.009571,5.267143,0.15,5.0,0.04,WIN,CHANDELIER,0.29,2.22,2.92,2.96
400,2025-11-15 02:40:00,2025-11-15 03:20:00,BUY,6033.468,6037.889286,1.065,6019.493143,4.658286,0.15,5.0,0.07,WIN,CHANDELIER,0.49,3.45,2.96,3.03
401,2025-11-15 03:25:00,2025-11-15 04:05:00,BUY,6032.659,6024.569714,3.2,6017.402714,5.085429,0.24,8.0,-0.13,LOSS,CHANDELIER,-0.53,1.41,3.03,2.91
402,2025-11-15 04:10:00,2025-11-15 04:35:00,BUY,6020.167,6005.397786,1.97,6005.397786,4.923071,0.15,5.0,-0.14,LOSS,SL,-1.0,0.0,2.91,2.76
403,2025-11-15 04:40:00,2025-11-15 04:45:00,BUY,5998.73,6008.031429,0.625,5985.502143,4.409286,0.08,3.0,0.06,WIN,CHANDELIER,0.68,4.11,2.76,2.82
404,2025-11-16 00:35:00,2025-11-16 01:10:00,BUY,6050.07,6040.217143,1.61,6032.387143,5.894286,0.14,5.0,-0.08,LOSS,CHANDELIER,-0.56,1.33,2.82,2.74
405,2025-11-16 01:15:00,2025-11-16 01:40:00,BUY,6040.311,6030.491143,1.79,6024.917143,5.131286,0.14,5.0,-0.09,LOSS,CHANDELIER,-0.64,1.09,2.74,2.65
406,2025-11-16 01:45:00,2025-11-16 01:50:00,BUY,6052.4,6053.862143,0.5,6034.618571,5.927143,0.08,3.0,0.03,WIN,CHANDELIER,0.41,2.75,2.65,2.68
407,2025-11-16 01:55:00,2025-11-16 04:40:00,BUY,6064.108,6073.551643,0.7,6044.667571,6.480143,0.13,5.0,0.08,WIN,CHANDELIER,0.58,3.96,2.68,2.76
408,2025-11-16 04:50:00,2025-11-16 05:15:00,BUY,6064.877,6049.899929,2.98,6049.899929,4.992357,0.22,8.0,-0.22,LOSS,SL,-1.0,0.0,2.76,2.54
409,2025-11-16 05:20:00,2025-11-16 05:35:00,BUY,6044.3,6033.955143,2.48,6033.955143,3.448286,0.13,5.0,-0.13,LOSS,SL,-1.0,0.0,2.54,2.41
410,2025-11-17 02:20:00,2025-11-17 02:25:00,BUY,6030.165,6036.511036,0.5,6012.624643,5.846786,0.07,3.0,0.04,WIN,CHANDELIER,0.62,3.59,2.41,2.46
411,2025-11-17 02:35:00,2025-11-17 03:25:00,BUY,6053.814,6034.381071,1.28,6034.381071,6.477643,0.12,5.0,-0.12,LOSS,SL,-1.0,0.0,2.46,2.34
412,2025-11-17 03:30:00,2025-11-17 03:55:00,BUY,6029.501,6012.475357,1.38,6012.475357,5.675214,0.12,5.0,-0.12,LOSS,SL,-1.0,0.0,2.34,2.22
413,2025-11-17 04:00:00,2025-11-17 04:05:00,BUY,6007.562,6011.064607,0.555,5995.605929,3.985357,0.07,3.0,0.03,WIN,CHANDELIER,0.48,3.38,2.22,2.25
414,2025-11-17 04:10:00,2025-11-17 04:40:00,BUY,6019.528,6038.829143,0.865,6006.479714,4.349429,0.11,5.0,0.12,WIN,CHANDELIER,1.07,6.44,2.25,2.37
415,2025-11-17 13:30:00,2025-11-17 13:40:00,BUY,5947.802,5958.121,1.61,5936.135,3.889,0.19,8.0,0.15,WIN,CHANDELIER,0.77,4.65,2.37,2.52
416,2025-11-18 04:00:00,2025-11-18 05:00:00,BUY,5888.945,5889.712321,1.255,5873.185786,5.253071,0.2,8.0,0.07,WIN,CHANDELIER,0.36,2.65,2.52,2.59
417,2025-11-18 05:10:00,2025-11-18 06:15:00,BUY,5880.62,5864.923143,2.59,5864.923143,5.232286,0.21,8.0,-0.21,LOSS,SL,-1.0,0.26,2.59,2.38
418,2025-11-18 06:20:00,2025-11-18 06:50:00,BUY,5860.642,5848.186214,1.87,5848.186214,4.151929,0.12,5.0,-0.12,LOSS,SL,-1.0,0.0,2.38,2.26
419,2025-11-18 06:55:00,2025-11-18 07:05:00,BUY,5842.652,5844.870393,0.525,5830.032071,4.206643,0.07,3.0,0.03,WIN,CHANDELIER,0.42,3.03,2.26,2.29
420,2025-11-18 07:10:00,2025-11-18 07:55:00,BUY,5848.412,5842.958,1.54,5833.871,4.847,0.11,5.0,-0.04,LOSS,CHANDELIER,-0.38,1.87,2.29,2.25
421,2025-11-18 10:40:00,2025-11-18 12:30:00,BUY,5925.926,5926.676321,0.555,5905.990786,6.645071,0.11,5.0,0.04,WIN,CHANDELIER,0.35,2.61,2.25,2.29
422,2025-11-19 00:00:00,2025-11-19 00:35:00,BUY,5894.413,5907.060143,0.785,5880.101714,4.770429,0.11,5.0,0.09,WIN,CHANDELIER,0.77,4.65,2.29,2.38
423,2025-11-19 00:45:00,2025-11-19 01:45:00,BUY,5912.249,5903.072929,2.05,5893.998929,6.083357,0.19,8.0,-0.1,LOSS,CHANDELIER,-0.5,1.49,2.38,2.28
424,2025-11-19 06:20:00,2025-11-19 06:40:00,BUY,5904.275,5890.700214,1.65,5890.700214,4.524929,0.11,5.0,-0.11,LOSS,SL,-1.0,0.0,2.28,2.17
425,2025-11-19 06:45:00,2025-11-19 06:55:00,BUY,5891.472,5895.171071,0.5,5877.751286,4.573571,0.07,3.0,0.03,WIN,CHANDELIER,0.5,3.31,2.17,2.2
426,2025-11-19 07:00:00,2025-11-19 07:15:00,BUY,5904.487,5903.546571,0.67,5888.309286,5.392571,0.11,5.0,0.03,WIN,CHANDELIER,0.3,2.33,2.2,2.23
427,2025-11-19 07:20:00,2025-11-19 08:25:00,BUY,5921.597,5924.703214,0.965,5903.354857,6.080714,0.18,8.0,0.07,WIN,CHANDELIER,0.42,3.01,2.23,2.31
428,2025-11-20 00:00:00,2025-11-20 00:40:00,BUY,5909.709,5897.020929,2.87,5897.020929,4.229357,0.18,8.0,-0.18,LOSS,SL,-1.0,0.0,2.31,2.12
429,2025-11-20 00:45:00,2025-11-20 01:05:00,BUY,5893.011,5881.527643,1.76,5881.158643,3.950786,0.11,5.0,-0.1,LOSS,CHANDELIER,-0.97,0.09,2.12,2.02
430,2025-11-20 01:10:00,2025-11-20 01:40:00,BUY,5894.619,5885.781429,1.0,5881.335429,4.427857,0.06,3.0,-0.04,LOSS,CHANDELIER,-0.74,1.0,2.02,1.98
431,2025-11-20 01:45:00,2025-11-20 02:00:00,BUY,5881.507,5872.855071,1.0,5867.999071,4.502643,0.06,3.0,-0.04,LOSS,CHANDELIER,-0.74,1.08,1.98,1.93
432,2025-11-20 02:05:00,2025-11-20 02:30:00,BUY,5881.767,5865.960429,1.0,5865.960429,5.268857,0.06,3.0,-0.08,LOSS,SL,-1.39,0.0,1.93,1.85
433,2025-11-20 08:20:00,2025-11-20 08:40:00,BUY,5792.613,5788.381429,1.0,5781.000429,3.870857,0.06,3.0,-0.02,LOSS,CHANDELIER,-0.39,1.91,1.85,1.83
434,2025-11-21 00:20:00,2025-11-21 00:45:00,BUY,5739.63,5741.932714,0.5,5726.826857,4.267714,0.05,3.0,0.03,WIN,CHANDELIER,0.52,3.04,1.83,1.86
435,2025-11-21 00:50:00,2025-11-21 01:20:00,BUY,5749.26,5732.530714,1.06,5732.530714,5.576429,0.09,5.0,-0.09,LOSS,SL,-1.0,0.0,1.86,1.77
436,2025-11-21 01:25:00,2025-11-21 02:25:00,BUY,5734.694,5734.019036,0.525,5718.677643,5.338786,0.09,5.0,0.03,WIN,CHANDELIER,0.31,2.37,1.77,1.79
437,2025-11-21 15:10:00,2025-11-21 15:40:00,BUY,5646.274,5629.254786,1.0,5629.254786,5.673071,0.09,5.0,-0.09,LOSS,SL,-1.01,0.0,1.79,1.7
438,2025-11-21 15:45:00,2025-11-21 16:20:00,BUY,5634.249,5624.843,1.17,5620.563,4.562,0.09,5.0,-0.06,LOSS,CHANDELIER,-0.69,0.94,1.7,1.64
439,2025-11-21 16:25:00,2025-11-21 17:10:00,BUY,5632.549,5626.422,1.0,5617.843,4.902,0.05,3.0,-0.03,LOSS,CHANDELIER,-0.66,1.75,1.64,1.61
440,2025-11-22 00:00:00,2025-11-22 00:25:00,BUY,5647.005,5630.940214,1.0,5630.940214,5.354929,0.05,3.0,-0.09,LOSS,SL,-1.77,0.0,1.61,1.53
441,2025-11-22 00:30:00,2025-11-22 00:35:00,BUY,5633.31,5646.017,0.5,5619.021,4.763,0.05,3.0,0.06,WIN,CHANDELIER,1.29,4.67,1.53,1.59
442,2025-11-22 00:40:00,2025-11-22 00:50:00,BUY,5650.737,5657.684643,0.5,5632.454571,6.094143,0.08,5.0,0.05,WIN,CHANDELIER,0.64,3.64,1.59,1.64
443,2025-11-22 01:00:00,2025-11-22 03:00:00,BUY,5677.934,5688.643143,0.565,5656.090571,7.281143,0.13,8.0,0.08,WIN,CHANDELIER,0.58,3.97,1.64,1.71
444,2025-11-22 03:05:00,2025-11-22 03:35:00,BUY,5684.943,5674.810714,1.87,5671.033714,4.636429,0.14,8.0,-0.1,LOSS,CHANDELIER,-0.73,0.81,1.71,1.61
445,2025-11-22 03:40:00,2025-11-22 03:45:00,BUY,5670.532,5669.131643,0.695,5659.605571,3.642143,0.08,5.0,0.02,WIN,CHANDELIER,0.27,2.12,1.61,1.63
446,2025-11-23 00:25:00,2025-11-23 00:30:00,BUY,5721.507,5723.127571,0.5,5705.935286,5.190571,0.08,5.0,0.03,WIN,CHANDELIER,0.39,2.81,1.63,1.66
447,2025-11-23 00:35:00,2025-11-23 01:35:00,BUY,5730.541,5747.105143,0.695,5712.293714,6.082429,0.13,8.0,0.1,WIN,CHANDELIER,0.78,4.72,1.66,1.77
448,2025-11-23 02:30:00,2025-11-23 03:00:00,BUY,5750.403,5740.722357,1.95,5736.464357,4.646214,0.14,8.0,-0.1,LOSS,CHANDELIER,-0.7,0.92,1.77,1.67
449,2025-11-23 03:05:00,2025-11-23 04:05:00,BUY,5741.321,5744.883536,0.645,5728.973643,4.115786,0.08,5.0,0.04,WIN,CHANDELIER,0.48,3.37,1.67,1.71
450,2025-11-23 04:10:00,2025-11-23 05:05:00,BUY,5751.073,5739.259714,1.0,5732.672714,6.133429,0.09,5.0,-0.06,LOSS,CHANDELIER,-0.72,1.07,1.71,1.65
451,2025-11-23 05:10:00,2025-11-23 05:55:00,BUY,5744.381,5745.431286,0.5,5728.318143,5.354286,0.08,5.0,0.03,WIN,CHANDELIER,0.37,2.7,1.65,1.68
452,2025-11-24 00:10:00,2025-11-24 00:40:00,BUY,5767.144,5753.594214,1.0,5750.404214,5.579929,0.08,5.0,-0.07,LOSS,CHANDELIER,-0.84,0.57,1.68,1.61
453,2025-11-24 00:45:00,2025-11-24 01:25:00,BUY,5760.298,5751.882357,1.0,5742.618357,5.893214,0.08,5.0,-0.04,LOSS,CHANDELIER,-0.54,1.57,1.61,1.57
454,2025-11-24 01:30:00,2025-11-24 02:15:00,BUY,5747.289,5733.246429,1.0,5733.246429,4.680857,0.05,3.0,-0.07,LOSS,SL,-1.56,0.0,1.57,1.49
455,2025-11-24 02:20:00,2025-11-24 02:45:00,BUY,5731.918,5722.153571,1.0,5720.946571,3.657143,0.04,3.0,-0.05,LOSS,CHANDELIER,-1.14,0.33,1.49,1.44
456,2025-11-24 02:50:00,2025-11-24 03:10:00,BUY,5727.638,5715.683857,1.0,5715.683857,3.984714,0.04,3.0,-0.06,LOSS,SL,-1.45,0.0,1.44,1.38
457,2025-11-24 03:15:00,2025-11-24 03:20:00,BUY,5710.216,5718.742571,0.5,5699.098857,3.705714,0.04,3.0,0.04,WIN,CHANDELIER,1.01,4.3,1.38,1.42
458,2025-11-25 00:00:00,2025-11-25 01:00:00,BUY,5579.521,5568.724714,1.0,5564.252714,5.089429,0.07,5.0,-0.06,LOSS,CHANDELIER,-0.82,0.88,1.42,1.36
459,2025-11-25 01:05:00,2025-11-25 02:05:00,BUY,5564.769,5567.357357,0.5,5550.963429,4.601857,0.07,5.0,0.03,WIN,CHANDELIER,0.47,3.06,1.36,1.39
460,2025-11-25 02:10:00,2025-11-25 02:15:00,BUY,5574.043,5574.257929,0.5,5557.781714,5.420429,0.07,5.0,0.03,WIN,CHANDELIER,0.43,2.54,1.39,1.42
461,2025-11-25 02:40:00,2025-11-25 03:25:00,BUY,5585.418,5566.681071,1.13,5566.681071,6.245643,0.11,8.0,-0.11,LOSS,SL,-1.0,0.0,1.42,1.31
462,2025-11-25 03:30:00,2025-11-25 03:50:00,BUY,5580.444,5568.014571,1.0,5568.014571,4.143143,0.07,5.0,-0.07,LOSS,SL,-1.02,0.0,1.31,1.24
463,2025-11-25 03:55:00,2025-11-25 04:40:00,BUY,5564.015,5559.177857,1.0,5551.298857,4.238714,0.04,3.0,-0.03,LOSS,CHANDELIER,-0.7,1.86,1.24,1.22
464,2025-11-26 00:00:00,2025-11-26 00:05:00,BUY,5564.312,5562.750143,0.5,5552.392571,3.973143,0.04,3.0,0.02,WIN,CHANDELIER,0.47,2.11,1.22,1.23
465,2025-11-26 00:45:00,2025-11-26 01:20:00,BUY,5575.034,5558.729214,1.0,5558.729214,5.434929,0.06,5.0,-0.09,LOSS,SL,-1.42,0.0,1.23,1.15
466,2025-11-26 01:25:00,2025-11-26 01:35:00,BUY,5554.725,5552.890071,0.5,5540.308286,4.805571,0.06,5.0,0.02,WIN,CHANDELIER,0.37,2.12,1.15,1.17
467,2025-11-26 01:40:00,2025-11-26 02:00:00,BUY,5560.594,5562.968071,0.5,5545.013286,5.193571,0.06,5.0,0.03,WIN,CHANDELIER,0.59,2.96,1.17,1.2
