trade_id,open_time,close_time,direction,entry_price,exit_price,stake,sl_price,atr,risk_amount,risk_pct,pnl_usd,result,reason,r_multiple,peak_r,balance_before,balance_after
1,2025-10-04 17:45:00,2025-10-04 18:20:00,SELL,18899.654,18907.7956,5803.44,18907.7956,8.1416,500.0,5.0,250.0,WIN,SL,0.5,2.69,10000.0,10250.0
2,2025-10-06 12:25:00,2025-10-06 12:35:00,BUY,19303.259,19292.5539,9241.28,19292.5539,10.7051,512.5,5.0,-512.5,LOSS,SL,-1.0,0.0,10250.0,9737.5
3,2025-10-13 12:10:00,2025-10-13 13:20:00,SELL,18699.716,18653.4669,5101.415,18708.6394,8.9234,486.87,5.0,1748.58,WIN,CHANDELIER,3.59,7.18,9737.5,11486.08
4,2025-10-13 17:05:00,2025-10-13 17:15:00,SELL,18645.398,18655.1443,10986.88,18655.1443,9.7463,574.3,5.0,-574.3,LOSS,SL,-1.0,0.57,11486.08,10911.78
5,2025-10-14 13:35:00,2025-10-14 14:50:00,SELL,18519.284,18468.2371,5373.24,18528.6861,9.4021,545.59,5.0,2026.68,WIN,CHANDELIER,3.71,7.43,10911.78,12938.46
6,2025-10-14 15:00:00,2025-10-14 15:40:00,SELL,18497.997,18507.2738,6449.85,18507.2738,9.2768,646.92,5.0,323.46,WIN,SL,0.5,2.91,12938.46,13261.92
7,2025-10-15 13:35:00,2025-10-15 13:40:00,SELL,18461.014,18470.4518,20753.04,18470.4518,9.4378,1060.95,8.0,-1060.95,LOSS,SL,-1.0,0.0,13261.92,12200.97
8,2025-10-24 10:30:00,2025-10-24 10:40:00,BUY,18325.87,18315.8208,11124.92,18315.8208,10.0492,610.05,5.0,-610.05,LOSS,SL,-1.0,0.0,12200.97,11590.92
9,2025-10-29 09:00:00,2025-10-29 09:10:00,SELL,17721.434,17729.6641,7487.39,17729.6641,8.2301,347.73,3.0,-347.73,LOSS,SL,-1.0,0.67,11590.92,11243.19
