trade_id,open_time,close_time,direction,entry_price,exit_price,stake,sl_price,atr,risk_amount,risk_pct,pnl_usd,result,reason,r_multiple,peak_r,balance_before,balance_after
17,2025-10-30 01:00:00,2025-10-30 01:25:00,SELL,47706.9133,47876.5988,18.32,47876.5988,169.6855,6.52,5.0,-6.52,LOSS,SL,-1.0,0.9,130.34,123.82
18,2025-11-01 20:30:00,2025-11-01 20:55:00,SELL,46293.9637,46456.1406,17.67,46456.1406,162.1769,6.19,5.0,-6.19,LOSS,SL,-1.0,0.96,123.82,117.63
19,2025-11-01 21:00:00,2025-11-01 21:05:00,SELL,46330.4641,46493.3456,10.04,46493.3456,162.8815,3.53,3.0,-3.53,LOSS,SL,-1.0,0.0,117.63,114.1
20,2025-11-04 00:15:00,2025-11-04 02:05:00,SELL,43289.9741,42669.1097,4.43,43457.2599,167.2858,3.42,3.0,9.78,WIN,CHANDELIER,2.86,5.71,114.1,123.88
21,2025-11-04 08:55:00,2025-11-04 09:15:00,SELL,41900.8117,42056.9296,16.62,42056.9296,156.1179,6.19,5.0,-6.19,LOSS,SL,-1.0,0.42,123.88,117.69
22,2025-11-05 09:55:00,2025-11-05 10:10:00,SELL,43630.2942,43493.9106,8.69,43777.9889,147.6947,5.88,5.0,8.6,WIN,CHANDELIER,1.46,3.42,117.69,126.29
23,2025-11-05 12:00:00,2025-11-05 12:10:00,SELL,43503.8306,43649.2198,18.89,43649.2198,145.3892,6.31,5.0,-6.31,LOSS,SL,-1.0,0.56,126.29,119.98
24,2025-11-05 14:40:00,2025-11-05 14:55:00,SELL,43497.2442,43666.7634,15.39,43666.7634,169.5192,6.0,5.0,-6.0,LOSS,SL,-1.0,0.11,119.98,113.98
25,2025-11-05 15:00:00,2025-11-05 15:25:00,SELL,43484.1003,43645.0653,9.24,43645.0653,160.965,3.42,3.0,-3.42,LOSS,SL,-1.0,0.63,113.98,110.56
26,2025-11-06 05:20:00,2025-11-06 05:40:00,BUY,45816.9915,45681.4137,11.21,45681.4137,135.5778,3.32,3.0,-3.32,LOSS,SL,-1.0,1.33,110.56,107.24
27,2025-11-06 06:00:00,2025-11-06 06:10:00,BUY,46006.4824,45842.3675,9.02,45842.3675,164.1149,3.22,3.0,-3.22,LOSS,SL,-1.0,0.13,107.24,104.02
28,2025-11-06 06:50:00,2025-11-06 09:15:00,BUY,45865.0925,45679.3001,7.7,45679.3001,185.7924,3.12,3.0,-3.12,LOSS,SL,-1.0,1.85,104.02,100.9
29,2025-11-06 13:20:00,2025-11-06 13:35:00,BUY,45621.2136,45444.1876,7.8,45444.1876,177.026,3.03,3.0,-3.03,LOSS,SL,-1.0,0.32,100.9,97.88
30,2025-11-06 18:15:00,2025-11-06 18:25:00,BUY,46258.4954,46117.3129,9.62,46117.3129,141.1825,2.94,3.0,-2.94,LOSS,SL,-1.0,0.03,97.88,94.94
31,2025-11-07 17:15:00,2025-11-07 17:20:00,SELL,43916.7442,44048.1787,9.52,44048.1787,131.4345,2.85,3.0,-2.85,LOSS,SL,-1.0,0.0,94.94,92.09
32,2025-11-07 17:40:00,2025-11-07 17:45:00,SELL,43825.6682,43960.2849,8.99,43960.2849,134.6167,2.76,3.0,-2.76,LOSS,SL,-1.0,0.0,92.09,89.33
33,2025-11-08 04:10:00,2025-11-08 05:45:00,SELL,43126.4874,43007.6232,3.92,43273.8596,147.3722,2.68,3.0,3.76,WIN,CHANDELIER,1.4,3.31,89.33,93.09
34,2025-11-08 17:25:00,2025-11-08 18:00:00,SELL,41826.4775,41972.4719,13.33,41972.4719,145.9944,4.65,5.0,-4.65,LOSS,SL,-1.0,1.36,93.09,88.44
35,2025-11-08 18:20:00,2025-11-08 18:35:00,SELL,41864.065,42006.4833,13.0,42006.4833,142.4183,4.42,5.0,-4.42,LOSS,SL,-1.0,1.73,88.44,84.01
36,2025-11-09 20:50:00,2025-11-09 20:55:00,SELL,42276.5957,42422.2486,7.32,42422.2486,145.6529,2.52,3.0,-2.52,LOSS,SL,-1.0,0.0,84.01,81.49
37,2025-11-10 05:45:00,2025-11-10 06:55:00,SELL,41933.22,42093.0647,6.41,42093.0647,159.8447,2.44,3.0,-2.44,LOSS,SL,-1.0,1.61,81.49,79.05
38,2025-11-10 09:45:00,2025-11-10 10:30:00,SELL,41692.4192,41844.2227,6.51,41844.2227,151.8035,2.37,3.0,-2.37,LOSS,SL,-1.0,0.69,79.05,76.68
39,2025-11-10 16:10:00,2025-11-10 17:05:00,SELL,41303.2627,41454.8462,6.27,41454.8462,151.5835,2.3,3.0,-2.3,LOSS,SL,-1.0,1.6,76.68,74.38
40,2025-11-11 05:20:00,2025-11-11 06:20:00,BUY,43201.1096,43481.6955,3.89,43077.2168,123.8928,2.23,3.0,4.76,WIN,CHANDELIER,2.13,4.26,74.38,79.14
41,2025-11-11 08:15:00,2025-11-11 08:50:00,BUY,43945.619,43922.0933,5.4,43784.6263,160.9927,3.96,5.0,3.67,WIN,CHANDELIER,0.93,2.35,79.14,82.8
42,2025-11-11 09:15:00,2025-11-11 09:25:00,BUY,44020.0189,43876.3794,20.3,43876.3794,143.6396,6.62,8.0,-6.62,LOSS,SL,-1.0,0.24,82.8,76.18
43,2025-11-11 22:55:00,2025-11-12 00:10:00,BUY,45117.4623,45308.2489,6.2,44978.9205,138.5418,3.81,5.0,6.43,WIN,CHANDELIER,1.69,3.88,76.18,82.61
44,2025-11-12 23:00:00,2025-11-12 23:10:00,SELL,43560.1054,43704.3285,12.48,43704.3285,144.2231,4.13,5.0,-4.13,LOSS,SL,-1.0,0.4,82.61,78.48
45,2025-11-13 01:00:00,2025-11-13 01:30:00,SELL,43480.43,43634.6057,11.07,43634.6057,154.1757,3.92,5.0,-3.93,LOSS,SL,-1.0,0.7,78.48,74.55
46,2025-11-13 19:00:00,2025-11-13 19:10:00,BUY,44659.7565,44482.5023,5.64,44482.5023,177.2542,2.24,3.0,-2.24,LOSS,SL,-1.0,0.15,74.55,72.31
47,2025-11-15 13:15:00,2025-11-15 15:05:00,BUY,45440.1796,46225.7736,2.82,45265.4997,174.6799,2.17,3.0,7.04,WIN,CHANDELIER,3.25,6.5,72.31,79.36
48,2025-11-15 21:15:00,2025-11-16 00:40:00,BUY,46567.5874,47963.1609,5.325,46394.0357,173.5517,3.97,5.0,19.93,WIN,CHANDELIER,5.02,10.04,79.36,99.28
49,2025-11-16 06:30:00,2025-11-16 06:35:00,BUY,48489.8043,48325.0811,23.38,48325.0811,164.7232,7.94,8.0,-7.94,LOSS,SL,-1.0,0.0,99.28,91.34
50,2025-11-16 06:50:00,2025-11-16 07:05:00,BUY,48399.1565,48229.7339,13.05,48229.7339,169.4225,4.57,5.0,-4.57,LOSS,SL,-1.0,0.42,91.34,86.77
51,2025-11-16 07:10:00,2025-11-16 08:05:00,BUY,48329.2423,48470.5216,3.79,48163.3397,165.9026,2.6,3.0,3.71,WIN,CHANDELIER,1.43,3.35,86.77,90.48
52,2025-11-17 08:40:00,2025-11-17 08:55:00,SELL,44063.1334,44238.2486,11.38,44238.2486,175.1152,4.52,5.0,-4.52,LOSS,SL,-1.0,0.3,90.48,85.96
53,2025-11-17 09:45:00,2025-11-17 11:00:00,SELL,44297.7178,44273.5745,6.715,44439.4392,141.7214,4.3,5.0,4.66,WIN,CHANDELIER,1.08,2.67,85.96,90.62
54,2025-11-17 12:00:00,2025-11-17 12:25:00,SELL,44061.8466,44217.7648,12.8,44217.7648,155.9182,4.53,5.0,-4.53,LOSS,SL,-1.0,1.15,90.62,86.09
55,2025-11-17 13:40:00,2025-11-17 14:00:00,SELL,44044.0883,44204.7093,11.8,44204.7093,160.621,4.3,5.0,-4.3,LOSS,SL,-1.0,0.88,86.09,81.79
56,2025-11-18 17:05:00,2025-11-18 18:10:00,SELL,40050.7072,39980.8266,4.22,40167.1951,116.4879,2.45,3.0,3.19,WIN,CHANDELIER,1.3,3.1,81.79,84.98
57,2025-11-18 22:00:00,2025-11-18 22:45:00,SELL,38727.6673,38764.0017,6.3,38858.3143,130.647,4.25,5.0,3.66,WIN,CHANDELIER,0.86,2.22,84.98,88.64
58,2025-11-20 00:15:00,2025-11-20 00:30:00,SELL,39294.6545,39423.5757,21.61,39423.5757,128.9212,7.09,8.0,-7.09,LOSS,SL,-1.0,1.11,88.64,81.55
59,2025-11-21 17:30:00,2025-11-21 18:00:00,SELL,38906.7465,39032.8023,12.59,39032.8023,126.0558,4.08,5.0,-4.08,LOSS,SL,-1.0,1.34,81.55,77.47
60,2025-11-22 09:55:00,2025-11-22 10:20:00,SELL,38176.364,38311.6128,6.56,38311.6128,135.2488,2.32,3.0,-2.32,LOSS,SL,-1.0,0.88,77.47,75.15
61,2025-11-22 12:55:00,2025-11-22 14:30:00,SELL,38027.1601,38041.7928,3.69,38143.3656,116.2055,2.25,3.0,2.11,WIN,CHANDELIER,0.94,2.37,75.15,77.26
62,2025-11-22 21:05:00,2025-11-22 23:15:00,SELL,38122.0167,37553.5985,6.525,38234.8513,112.8346,3.86,5.0,13.59,WIN,CHANDELIER,3.52,7.04,77.26,90.85
63,2025-11-23 22:50:00,2025-11-23 23:05:00,SELL,36844.9809,36971.8575,21.11,36971.8575,126.8766,7.27,8.0,-7.27,LOSS,SL,-1.0,0.91,90.85,83.58
64,2025-11-25 04:50:00,2025-11-25 06:30:00,SELL,36566.6012,36159.2104,6.42,36685.6227,119.0215,4.18,5.0,11.33,WIN,CHANDELIER,2.71,5.42,83.58,94.92
65,2025-11-26 10:15:00,2025-11-26 10:45:00,SELL,35812.4815,35937.383,13.61,35937.383,124.9015,4.75,5.0,-4.75,LOSS,SL,-1.0,0.9,94.92,90.17
66,2025-11-27 05:35:00,2025-11-27 05:40:00,BUY,37425.6451,37283.6303,11.88,37283.6303,142.0148,4.51,5.0,-4.51,LOSS,SL,-1.0,0.0,90.17,85.66
67,2025-11-27 10:15:00,2025-11-27 10:20:00,BUY,37625.9853,37499.2622,7.63,37499.2622,126.7231,2.57,3.0,-2.57,LOSS,SL,-1.0,0.0,85.66,83.09
68,2025-11-28 23:55:00,2025-11-29 00:05:00,BUY,40441.9817,40273.8316,6.0,40273.8316,168.1501,2.49,3.0,-2.49,LOSS,SL,-1.0,0.11,83.09,80.6
69,2025-11-29 11:55:00,2025-11-29 12:05:00,BUY,40823.7128,40655.7962,5.88,40655.7962,167.9166,2.42,3.0,-2.42,LOSS,SL,-1.0,0.12,80.6,78.18
70,2025-11-29 12:15:00,2025-11-29 13:25:00,BUY,40865.8365,40700.1879,5.79,40700.1879,165.6486,2.35,3.0,-2.35,LOSS,SL,-1.0,1.72,78.18,75.83
71,2025-11-29 15:25:00,2025-11-29 16:30:00,BUY,40943.5095,40893.6651,3.505,40810.5539,132.9556,2.27,3.0,1.85,WIN,CHANDELIER,0.81,2.13,75.83,77.68
72,2025-11-29 16:40:00,2025-11-29 19:00:00,BUY,41105.9262,41298.8215,5.69,40965.6328,140.2934,3.88,5.0,6.55,WIN,CHANDELIER,1.69,3.87,77.68,84.23
73,2025-11-30 01:35:00,2025-11-30 02:20:00,BUY,41887.6266,42209.4943,9.48,41738.7701,148.8565,6.74,8.0,14.02,WIN,CHANDELIER,2.08,4.16,84.23,98.26
74,2025-12-01 09:15:00,2025-12-01 11:10:00,BUY,43708.7463,44269.0849,9.12,43520.3547,188.3916,7.86,8.0,19.55,WIN,CHANDELIER,2.49,4.97,98.26,117.81
75,2025-12-01 13:35:00,2025-12-01 13:50:00,BUY,44531.8144,44373.0337,26.43,44373.0337,158.7807,9.42,8.0,-9.42,LOSS,SL,-1.0,0.43,117.81,108.39
76,2025-12-06 17:45:00,2025-12-06 18:40:00,SELL,43838.5634,43766.8407,8.58,43976.9831,138.4197,5.42,5.0,6.82,WIN,CHANDELIER,1.26,3.02,108.39,115.21
77,2025-12-07 02:15:00,2025-12-07 02:25:00,BUY,45328.1194,45176.5127,17.22,45176.5127,151.6067,5.76,5.0,-5.76,LOSS,SL,-1.0,0.28,115.21,109.45
78,2025-12-08 03:55:00,2025-12-08 04:00:00,SELL,43544.9216,43691.9659,16.21,43691.9659,147.0443,5.47,5.0,-5.47,LOSS,SL,-1.0,0.0,109.45,103.97
79,2025-12-08 19:30:00,2025-12-08 20:40:00,SELL,43131.6204,43144.9478,4.6,43277.8501,146.2297,3.12,3.0,2.98,WIN,CHANDELIER,0.95,2.41,103.97,106.95
80,2025-12-09 14:00:00,2025-12-09 15:25:00,SELL,42352.8653,42520.9833,13.47,42520.9833,168.118,5.35,5.0,-5.35,LOSS,SL,-1.0,1.7,106.95,101.6
81,2025-12-09 16:45:00,2025-12-09 16:55:00,SELL,42373.743,42508.4562,15.98,42508.4562,134.7132,5.08,5.0,-5.08,LOSS,SL,-1.0,0.45,101.6,96.52
82,2025-12-11 14:10:00,2025-12-11 15:20:00,SELL,43376.4498,43213.0896,4.105,43529.3661,152.9163,2.9,3.0,4.44,WIN,CHANDELIER,1.53,3.57,96.52,100.96
83,2025-12-12 03:15:00,2025-12-12 03:25:00,SELL,41701.4089,41858.9089,13.37,41858.9089,157.5,5.05,5.0,-5.05,LOSS,SL,-1.0,0.0,100.96,95.92
84,2025-12-13 00:20:00,2025-12-13 00:30:00,BUY,43636.8301,43484.0668,13.7,43484.0668,152.7633,4.8,5.0,-4.8,LOSS,SL,-1.0,0.2,95.92,91.12
85,2025-12-13 00:55:00,2025-12-13 03:10:00,BUY,43553.3808,43916.9626,3.905,43400.8653,152.5155,2.73,3.0,5.99,WIN,CHANDELIER,2.19,4.38,91.12,97.11
86,2025-12-14 12:30:00,2025-12-14 15:30:00,BUY,46680.4319,47748.1343,7.57,46530.6859,149.746,4.86,5.0,22.17,WIN,CHANDELIER,4.57,9.13,97.11,119.29
87,2025-12-17 20:35:00,2025-12-17 21:20:00,BUY,48426.114,48447.5757,13.65,48256.8363,169.2777,9.54,8.0,10.15,WIN,CHANDELIER,1.06,2.63,119.29,129.43
88,2025-12-18 01:05:00,2025-12-18 01:35:00,BUY,48411.4887,48250.4605,31.13,48250.4605,161.0282,10.35,8.0,-10.35,LOSS,SL,-1.0,0.62,129.43,119.08
89,2025-12-20 15:55:00,2025-12-20 16:00:00,SELL,44865.2437,45018.8722,17.39,45018.8722,153.6285,5.95,5.0,-5.95,LOSS,SL,-1.0,0.0,119.08,113.12
90,2025-12-20 16:40:00,2025-12-20 18:40:00,SELL,44820.3619,44890.5975,4.17,45002.7483,182.3864,3.39,3.0,2.74,WIN,CHANDELIER,0.81,2.11,113.12,115.86
91,2025-12-20 19:35:00,2025-12-20 20:20:00,SELL,44634.495,44774.575,18.46,44774.575,140.08,5.79,5.0,-5.79,LOSS,SL,-1.0,0.63,115.86,110.07
92,2025-12-22 03:40:00,2025-12-22 04:45:00,SELL,43902.1455,43496.5744,9.33,44031.6007,129.4552,5.5,5.0,14.12,WIN,CHANDELIER,2.57,5.13,110.07,124.19
93,2025-12-22 20:50:00,2025-12-22 20:55:00,SELL,41229.0005,41375.9221,17.43,41375.9221,146.9216,6.21,5.0,-6.21,LOSS,SL,-1.0,0.0,124.19,117.98
94,2025-12-22 23:40:00,2025-12-23 02:25:00,SELL,41220.2367,41101.5785,8.6,41361.6235,141.3868,5.9,5.0,8.38,WIN,CHANDELIER,1.42,3.34,117.98,126.36
95,2025-12-24 08:20:00,2025-12-24 08:30:00,SELL,41592.5291,41720.128,20.59,41720.128,127.5989,6.32,5.0,-6.32,LOSS,SL,-1.0,0.05,126.36,120.04
96,2025-12-24 17:05:00,2025-12-24 17:20:00,SELL,40768.9397,40902.6262,18.3,40902.6262,133.6865,6.0,5.0,-6.0,LOSS,SL,-1.0,0.21,120.04,114.04
97,2025-12-24 19:25:00,2025-12-24 20:30:00,SELL,40862.1874,40870.849,5.29,40994.3801,132.1927,3.42,3.0,3.31,WIN,CHANDELIER,0.97,2.43,114.04,117.35
98,2025-12-24 20:55:00,2025-12-24 21:55:00,SELL,40748.3386,40879.3272,9.125,40879.3272,130.9886,5.87,5.0,2.93,WIN,SL,0.5,2.2,117.35,120.28
99,2025-12-24 22:05:00,2025-12-24 22:20:00,SELL,40722.1868,40864.9666,27.44,40864.9666,142.7798,9.62,8.0,-9.62,LOSS,SL,-1.0,0.73,120.28,110.66
100,2025-12-25 11:25:00,2025-12-25 12:35:00,SELL,41019.412,41176.7929,14.42,41176.7929,157.3809,5.53,5.0,-5.53,LOSS,SL,-1.0,0.76,110.66,105.13
101,2025-12-26 14:45:00,2025-12-26 16:25:00,BUY,43388.4118,44101.0258,4.555,43238.1251,150.2867,3.15,3.0,10.64,WIN,CHANDELIER,3.37,6.74,105.13,115.77
102,2025-12-26 21:25:00,2025-12-26 23:25:00,BUY,43742.392,43586.5476,16.25,43586.5476,155.8444,5.79,5.0,-5.79,LOSS,SL,-1.0,1.86,115.77,109.98
103,2025-12-27 03:40:00,2025-12-27 04:40:00,BUY,45484.4309,45912.2687,7.83,45324.6677,159.7632,5.5,5.0,12.87,WIN,CHANDELIER,2.34,4.68,109.98,122.84
104,2025-12-28 17:30:00,2025-12-28 17:35:00,BUY,47319.7062,47158.878,18.07,47158.878,160.8282,6.14,5.0,-6.14,LOSS,SL,-1.0,0.0,122.84,116.7
105,2025-12-28 17:40:00,2025-12-28 17:45:00,BUY,47329.5617,47162.1324,16.49,47162.1324,167.4293,5.84,5.0,-5.83,LOSS,SL,-1.0,0.0,116.7,110.87
106,2025-12-31 20:15:00,2025-12-31 20:25:00,SELL,42763.9693,42918.5051,9.2,42918.5051,154.5358,3.33,3.0,-3.32,LOSS,SL,-1.0,0.07,110.87,107.54
107,2026-01-03 07:10:00,2026-01-03 09:55:00,BUY,44674.9978,44854.7606,3.9,44490.1499,184.8479,3.23,3.0,4.8,WIN,CHANDELIER,1.49,3.47,107.54,112.34
108,2026-01-04 21:50:00,2026-01-04 23:15:00,SELL,42419.2631,41987.9818,7.605,42575.9618,156.6987,5.62,5.0,13.35,WIN,CHANDELIER,2.38,4.75,112.34,125.69
109,2026-01-05 02:20:00,2026-01-05 04:45:00,SELL,41246.3308,40765.0311,14.085,41393.5596,147.2288,10.06,8.0,26.49,WIN,CHANDELIER,2.63,5.27,125.69,152.18
110,2026-01-05 15:10:00,2026-01-05 15:15:00,SELL,39116.1715,39263.4023,32.34,39263.4023,147.2308,12.17,8.0,-12.17,LOSS,SL,-1.0,0.0,152.18,140.01
111,2026-01-05 16:10:00,2026-01-05 16:20:00,SELL,39138.77,39293.5764,17.7,39293.5764,154.8064,7.0,5.0,-7.0,LOSS,SL,-1.0,0.24,140.01,133.01
112,2026-01-07 09:30:00,2026-01-07 09:45:00,BUY,42277.7937,42122.0902,10.83,42122.0902,155.7035,3.99,3.0,-3.99,LOSS,SL,-1.0,0.51,133.01,129.02
113,2026-01-08 12:05:00,2026-01-08 12:25:00,SELL,40691.8797,40813.8396,12.91,40813.8396,121.9599,3.87,3.0,-3.87,LOSS,SL,-1.0,0.81,129.02,125.15
114,2026-01-09 04:30:00,2026-01-09 04:40:00,SELL,40433.3044,40569.8913,11.11,40569.8913,136.5869,3.75,3.0,-3.75,LOSS,SL,-1.0,0.44,125.15,121.4
115,2026-01-09 18:55:00,2026-01-09 19:15:00,SELL,39592.8073,39725.6839,10.85,39725.6839,132.8766,3.64,3.0,-3.64,LOSS,SL,-1.0,0.63,121.4,117.75
116,2026-01-11 21:10:00,2026-01-11 23:20:00,BUY,40984.0671,41111.7955,4.445,40821.1732,162.8939,3.53,3.0,4.92,WIN,CHANDELIER,1.39,3.28,117.75,122.67
117,2026-01-12 01:50:00,2026-01-12 02:20:00,BUY,41764.7167,41800.6292,9.52,41630.1555,134.5612,6.13,5.0,6.95,WIN,CHANDELIER,1.13,2.77,122.67,129.63
118,2026-01-15 07:15:00,2026-01-15 09:50:00,BUY,40840.0328,41207.6237,11.695,40658.9292,181.1036,10.37,8.0,20.9,WIN,CHANDELIER,2.02,4.03,129.63,150.53
119,2026-01-16 04:00:00,2026-01-16 04:20:00,BUY,42213.3855,42069.023,35.21,42069.023,144.3625,12.04,8.0,-12.04,LOSS,SL,-1.0,0.17,150.53,138.48
120,2026-01-18 18:40:00,2026-01-18 19:05:00,SELL,37313.7991,37436.2465,21.1,37436.2465,122.4474,6.92,5.0,-6.92,LOSS,SL,-1.0,1.26,138.48,131.56
121,2026-01-18 19:10:00,2026-01-18 19:15:00,SELL,37340.2237,37470.9802,11.27,37470.9802,130.7565,3.95,3.0,-3.95,LOSS,SL,-1.0,0.0,131.56,127.61
122,2026-01-20 11:55:00,2026-01-20 12:05:00,SELL,38074.1913,38198.6298,11.71,38198.6298,124.4385,3.83,3.0,-3.83,LOSS,SL,-1.0,0.38,127.61,123.79
123,2026-01-20 12:55:00,2026-01-20 16:05:00,SELL,38067.5806,36567.4598,5.21,38203.2055,135.6249,3.71,3.0,24.24,WIN,CHANDELIER,6.53,13.06,123.79,148.03
124,2026-01-21 02:20:00,2026-01-21 02:30:00,SELL,35199.465,35321.7382,21.31,35321.7382,122.2732,7.4,5.0,-7.4,LOSS,SL,-1.0,0.1,148.03,140.63
125,2026-01-22 04:25:00,2026-01-22 05:00:00,SELL,32557.0325,32568.2578,9.4,32678.8072,121.7747,7.03,5.0,6.71,WIN,CHANDELIER,0.95,2.41,140.63,147.33
126,2026-01-22 18:25:00,2026-01-22 19:40:00,SELL,32232.8126,32082.8664,10.66,32344.1962,111.3836,7.37,5.0,12.33,WIN,CHANDELIER,1.67,3.85,147.33,159.66
127,2026-01-23 01:55:00,2026-01-23 03:35:00,SELL,31879.8753,31999.7285,16.985,31999.7285,119.8532,12.77,8.0,6.39,WIN,SL,0.5,2.1,159.66,166.05
128,2026-01-23 08:55:00,2026-01-23 09:45:00,SELL,31040.9924,31015.0782,18.26,31153.9097,112.9173,13.28,8.0,14.81,WIN,CHANDELIER,1.11,2.73,166.05,180.86
129,2026-01-23 09:55:00,2026-01-23 12:35:00,SELL,31075.6405,30594.3751,19.675,31189.8973,114.2568,14.47,8.0,44.94,WIN,CHANDELIER,3.11,6.21,180.86,225.79
130,2026-01-23 23:00:00,2026-01-24 00:50:00,SELL,29158.4126,29263.6584,50.05,29263.6584,105.2458,18.06,8.0,-18.07,LOSS,SL,-1.0,1.35,225.79,207.73
131,2026-01-25 03:30:00,2026-01-25 03:45:00,SELL,29917.352,30039.9841,25.34,30039.9841,122.6321,10.39,5.0,-10.39,LOSS,SL,-1.0,0.32,207.73,197.34
132,2026-01-25 15:35:00,2026-01-25 15:55:00,SELL,29615.017,29714.5793,17.61,29714.5793,99.5623,5.92,3.0,-5.92,LOSS,SL,-1.0,1.11,197.34,191.42
133,2026-01-25 16:30:00,2026-01-25 17:20:00,SELL,29643.152,29752.2756,15.6,29752.2756,109.1237,5.74,3.0,-5.74,LOSS,SL,-1.0,0.83,191.42,185.68
134,2026-01-26 01:50:00,2026-01-26 02:00:00,SELL,28496.6792,28597.2646,15.78,28597.2646,100.5854,5.57,3.0,-5.57,LOSS,SL,-1.0,0.33,185.68,180.11
135,2026-01-27 00:35:00,2026-01-27 01:55:00,SELL,27839.3073,27632.8842,7.78,27935.9631,96.6558,5.4,3.0,11.17,WIN,CHANDELIER,2.07,4.14,180.11,191.28
136,2026-01-27 18:35:00,2026-01-27 19:50:00,SELL,25664.7504,25607.6492,12.085,25766.3164,101.566,9.56,5.0,12.25,WIN,CHANDELIER,1.28,3.06,191.28,203.53
137,2026-01-29 03:15:00,2026-01-29 04:40:00,BUY,26942.8428,26916.0139,21.47,26840.6666,102.1762,16.28,8.0,14.15,WIN,CHANDELIER,0.87,2.24,203.53,217.68
138,2026-01-29 05:00:00,2026-01-29 05:05:00,BUY,27031.4906,26936.5529,49.58,26936.5529,94.9377,17.41,8.0,-17.41,LOSS,SL,-1.0,0.0,217.68,200.27
139,2026-01-30 07:00:00,2026-01-30 07:30:00,BUY,26775.1731,26679.0157,27.88,26679.0157,96.1574,10.01,5.0,-10.01,LOSS,SL,-1.0,0.81,200.27,190.25
140,2026-01-30 12:40:00,2026-01-30 12:45:00,BUY,26967.2843,26882.6394,18.18,26882.6394,84.6449,5.71,3.0,-5.71,LOSS,SL,-1.0,0.0,190.25,184.55
141,2026-02-02 06:55:00,2026-02-02 07:00:00,BUY,27485.1824,27404.233,18.8,27404.233,80.9494,5.54,3.0,-5.54,LOSS,SL,-1.0,0.0,184.55,179.01
142,2026-02-03 12:10:00,2026-02-03 12:35:00,BUY,28064.7326,27970.9631,16.07,27970.9631,93.7695,5.37,3.0,-5.37,LOSS,SL,-1.0,1.07,179.01,173.64
