trade_id,open_time,close_time,direction,entry_price,exit_price,stake,sl_price,atr,risk_amount,risk_pct,pnl_usd,result,reason,r_multiple,peak_r,balance_before,balance_after
117,2025-09-29 03:05:00,2025-09-29 04:50:00,BUY,3205.843,3230.659429,0.86,3172.347143,11.165286,0.54,3.0,0.38,WIN,CHANDELIER,0.7,4.22,17.99,18.37
118,2025-09-29 05:00:00,2025-09-29 05:15:00,BUY,3238.898,3252.834607,1.255,3199.431929,13.155357,0.92,5.0,0.47,WIN,CHANDELIER,0.51,3.56,18.37,18.84
119,2025-09-29 05:20:00,2025-09-29 09:05:00,BUY,3276.061,3334.750857,1.83,3231.096786,14.988071,1.51,8.0,1.49,WIN,CHANDELIER,0.99,5.92,18.84,20.33
120,2025-09-29 09:10:00,2025-09-29 10:35:00,BUY,3343.917,3330.769857,4.81,3306.228857,12.562714,1.63,8.0,-0.57,LOSS,CHANDELIER,-0.35,1.95,20.33,19.76
121,2025-09-29 10:40:00,2025-09-29 11:10:00,BUY,3333.4,3296.495286,2.97,3296.495286,12.301571,0.99,5.0,-0.99,LOSS,SL,-1.0,0.0,19.76,18.77
122,2025-09-30 00:00:00,2025-09-30 00:35:00,BUY,3170.245,3126.547214,1.36,3126.547214,14.565929,0.56,3.0,-0.56,LOSS,SL,-1.0,0.0,18.77,18.21
123,2025-09-30 00:40:00,2025-09-30 01:15:00,BUY,3124.078,3111.3,2.32,3099.553,8.175,0.55,3.0,-0.28,LOSS,CHANDELIER,-0.52,1.44,18.21,17.93
124,2025-09-30 01:20:00,2025-09-30 01:50:00,BUY,3103.106,3100.437214,0.985,3074.927857,9.392714,0.54,3.0,0.15,WIN,CHANDELIER,0.29,2.22,17.93,18.08
125,2025-09-30 01:55:00,2025-09-30 02:50:00,BUY,3122.147,3091.234571,3.04,3091.234571,10.304143,0.9,5.0,-0.9,LOSS,SL,-1.0,0.36,18.08,17.18
126,2025-09-30 02:55:00,2025-09-30 03:25:00,BUY,3102.3,3068.502643,2.63,3068.502643,11.265786,0.86,5.0,-0.86,LOSS,SL,-1.0,0.0,17.18,16.32
127,2025-09-30 03:35:00,2025-09-30 04:30:00,BUY,3056.941,3083.534,0.965,3031.051,8.63,0.49,3.0,0.42,WIN,CHANDELIER,0.85,5.08,16.32,16.73
128,2025-10-01 00:00:00,2025-10-01 01:20:00,BUY,2979.176,2985.157821,1.465,2950.777786,9.466071,0.84,5.0,0.37,WIN,CHANDELIER,0.44,3.13,16.73,17.1
129,2025-10-01 01:25:00,2025-10-01 01:55:00,BUY,3017.915,2985.455214,4.24,2985.455214,10.819929,1.37,8.0,-1.37,LOSS,SL,-1.0,0.0,17.1,15.73
130,2025-10-01 02:00:00,2025-10-01 03:00:00,BUY,3000.448,2973.732071,2.26,2965.715071,11.577643,0.79,5.0,-0.6,LOSS,CHANDELIER,-0.77,0.69,15.73,15.13
131,2025-10-01 10:35:00,2025-10-01 11:20:00,BUY,3144.146,3153.762107,0.83,3115.566929,9.526357,0.45,3.0,0.23,WIN,CHANDELIER,0.5,3.51,15.13,15.35
132,2025-10-01 11:25:00,2025-10-01 12:00:00,BUY,3178.642,3204.082286,1.205,3144.877429,11.254857,0.77,5.0,0.55,WIN,CHANDELIER,0.71,4.26,15.35,15.9
133,2025-10-01 12:25:00,2025-10-01 14:05:00,BUY,3195.543,3205.725679,1.605,3153.354214,14.062929,1.27,8.0,0.58,WIN,CHANDELIER,0.45,3.22,15.9,16.48
134,2025-10-02 00:10:00,2025-10-02 00:30:00,BUY,3290.067,3257.622643,4.46,3257.622643,10.814786,1.32,8.0,-1.32,LOSS,SL,-1.0,0.0,16.48,15.16
135,2025-10-02 00:35:00,2025-10-02 01:10:00,BUY,3254.664,3267.855071,1.28,3222.517286,10.715571,0.76,5.0,0.41,WIN,CHANDELIER,0.54,3.73,15.16,15.57
136,2025-10-02 01:15:00,2025-10-02 01:55:00,BUY,3305.015,3302.83525,1.16,3268.1225,12.2975,0.78,5.0,0.24,WIN,CHANDELIER,0.3,2.32,15.57,15.8
137,2025-10-02 02:15:00,2025-10-02 02:20:00,BUY,3311.103,3308.820929,1.72,3270.505714,13.532429,1.26,8.0,0.39,WIN,CHANDELIER,0.31,2.33,15.8,16.19
138,2025-10-02 02:50:00,2025-10-02 03:20:00,BUY,3309.55,3270.442429,3.65,3270.442429,13.035857,1.3,8.0,-1.29,LOSS,SL,-1.0,0.0,16.19,14.89
139,2025-10-02 03:25:00,2025-10-02 03:45:00,BUY,3269.899,3282.41775,1.33,3239.3755,10.1745,0.74,5.0,0.4,WIN,CHANDELIER,0.54,3.73,14.89,15.3
140,2025-10-03 00:00:00,2025-10-03 00:30:00,BUY,3401.809,3361.3,2.14,3361.3,13.503,0.76,5.0,-0.76,LOSS,SL,-1.0,0.21,15.3,14.53
141,2025-10-03 00:35:00,2025-10-03 01:45:00,BUY,3359.454,3369.64975,1.4,3330.3465,9.7025,0.73,5.0,0.37,WIN,CHANDELIER,0.51,3.55,14.53,14.9
142,2025-10-03 01:55:00,2025-10-03 02:25:00,BUY,3350.203,3320.544857,2.37,3315.067857,11.711714,0.75,5.0,-0.63,LOSS,CHANDELIER,-0.84,0.47,14.9,14.27
143,2025-10-03 02:30:00,2025-10-03 02:55:00,BUY,3309.255,3289.424714,3.17,3284.440714,8.271429,0.71,5.0,-0.57,LOSS,CHANDELIER,-0.8,0.6,14.27,13.7
144,2025-10-03 03:00:00,2025-10-03 03:05:00,BUY,3305.371,3308.732643,0.8,3277.056571,9.438143,0.41,3.0,0.16,WIN,CHANDELIER,0.39,2.86,13.7,13.86
145,2025-10-03 03:10:00,2025-10-03 03:35:00,BUY,3325.959,3306.948,2.32,3292.887,11.024,0.69,5.0,-0.4,LOSS,CHANDELIER,-0.57,1.28,13.86,13.47
146,2025-10-04 00:00:00,2025-10-04 01:15:00,BUY,3122.56,3129.495,1.15,3092.068,10.164,0.67,5.0,0.3,WIN,CHANDELIER,0.45,3.18,13.47,13.77
147,2025-10-04 01:20:00,2025-10-04 02:05:00,BUY,3115.098,3090.750071,2.39,3085.231071,9.955643,0.69,5.0,-0.56,LOSS,CHANDELIER,-0.81,0.55,13.77,13.21
148,2025-10-04 02:10:00,2025-10-04 02:55:00,BUY,3097.49,3082.800786,2.68,3072.037786,8.484071,0.66,5.0,-0.38,LOSS,CHANDELIER,-0.58,1.27,13.21,12.83
149,2025-10-04 03:00:00,2025-10-04 03:55:00,BUY,3084.259,3055.775714,1.39,3055.775714,9.494429,0.38,3.0,-0.39,LOSS,SL,-1.0,0.0,12.83,12.44
150,2025-10-04 04:00:00,2025-10-04 04:45:00,BUY,3053.887,3057.980714,0.775,3029.359857,8.175714,0.37,3.0,0.16,WIN,CHANDELIER,0.42,3.0,12.44,12.6
