trade_id,open_time,close_time,direction,entry_price,exit_price,stake,sl_price,atr,risk_amount,risk_pct,pnl_usd,result,reason,r_multiple,peak_r,balance_before,balance_after
1,2025-10-20 09:05:00,2025-10-20 09:10:00,BUY,19646.503,19563.342,1181.23,19563.342,83.161,500.0,5.0,-500.0,LOSS,SL,-1.0,0.0,10000.0,9500.0
2,2025-10-23 13:10:00,2025-10-23 14:05:00,BUY,20256.285,20255.5279,642.97,20181.4626,74.8224,475.0,5.0,472.6,WIN,CHANDELIER,0.99,2.49,9500.0,9972.6
3,2025-10-25 15:55:00,2025-10-25 19:00:00,BUY,22368.332,22411.9328,509.965,22258.9759,109.3561,498.63,5.0,598.03,WIN,CHANDELIER,1.2,2.9,9972.6,10570.63
4,2025-10-29 18:00:00,2025-10-29 18:20:00,SELL,22062.952,22146.2452,2239.98,22146.2452,83.2932,845.65,8.0,-845.65,LOSS,SL,-1.0,1.04,10570.63,9724.98
5,2025-10-31 17:00:00,2025-10-31 17:05:00,SELL,21416.682,21500.7197,1239.19,21500.7197,84.0377,486.25,5.0,-486.25,LOSS,SL,-1.0,0.0,9724.98,9238.73
6,2025-11-01 09:55:00,2025-11-01 10:25:00,SELL,20367.195,20452.247,663.71,20452.247,85.052,277.16,3.0,-277.16,LOSS,SL,-1.0,1.86,9238.73,8961.57
