time,open,high,low,close
2025-04-26 11:01:01+00:00,3075.749,3079.903,3069.616,3076.878
2025-04-26 12:00:00+00:00,3076.886,3078.811,3069.352,3071.043
2025-04-26 13:00:00+00:00,3071.05,3084.098,3071.05,3084.098
2025-04-26 14:00:00+00:00,3084.098,3088.034,3079.303,3083.846
2025-04-26 15:00:00+00:00,3083.858,3095.596,3083.858,3095.596
2025-04-26 16:00:00+00:00,3095.605,3107.675,3095.313,3107.675
2025-04-26 17:00:00+00:00,3107.679,3123.284,3107.679,3121.48
2025-04-26 18:00:00+00:00,3121.495,3128.223,3121.321,3127.168
2025-04-26 19:00:00+00:00,3127.171,3136.804,3127.171,3134.223
2025-04-26 20:00:00+00:00,3134.228,3150.765,3134.228,3147.774
2025-04-26 21:00:00+00:00,3147.778,3151.077,3142.313,3150.695
2025-04-26 22:00:00+00:00,3150.706,3169.593,3149.583,3169.593
2025-04-26 23:00:00+00:00,3169.603,3171.019,3142.131,3142.742
2025-04-27 00:00:00+00:00,3142.748,3150.097,3141.723,3145.783
2025-04-27 01:00:00+00:00,3145.789,3151.841,3141.368,3145.645
2025-04-27 02:00:00+00:00,3145.658,3151.954,3127.566,3135.845
2025-04-27 03:00:00+00:00,3135.854,3148.727,3135.854,3143.338
2025-04-27 04:00:00+00:00,3143.346,3161.231,3143.346,3161.231
2025-04-27 05:00:00+00:00,3161.242,3164.506,3154.627,3158.498
2025-04-27 06:00:00+00:00,3158.502,3159.96,3151.479,3159.331
2025-04-27 07:00:00+00:00,3159.342,3177.595,3156.091,3169.988
2025-04-27 08:00:00+00:00,3169.993,3174.664,3167.151,3169.52
2025-04-27 09:00:00+00:00,3169.536,3190.341,3169.536,3185.912
2025-04-27 10:00:00+00:00,3185.926,3194.332,3184.41,3189.21
2025-04-27 11:00:00+00:00,3189.211,3191.539,3171.24,3176.542
2025-04-27 12:00:00+00:00,3176.555,3187.597,3176.555,3183.318
2025-04-27 13:00:00+00:00,3183.319,3183.979,3170.213,3174.939
2025-04-27 14:00:00+00:00,3174.949,3188.078,3174.949,3176.811
2025-04-27 15:00:00+00:00,3176.813,3184.264,3171.343,3172.485
2025-04-27 16:00:00+00:00,3172.489,3188.102,3172.489,3188.102
2025-04-27 17:00:00+00:00,3188.114,3197.413,3185.196,3196.351
2025-04-27 18:00:00+00:00,3196.358,3202.143,3187.262,3188.32
2025-04-27 19:00:00+00:00,3188.322,3199.324,3188.322,3190.034
2025-04-27 20:00:00+00:00,3190.035,3191.397,3181.719,3185.498
2025-04-27 21:00:00+00:00,3185.502,3187.885,3175.705,3187.885
2025-04-27 22:00:00+00:00,3187.893,3196.752,3182.566,3187.112
2025-04-27 23:00:00+00:00,3187.12,3195.0,3180.688,3181.198
2025-04-28 00:00:00+00:00,3181.214,3182.403,3172.992,3175.29
2025-04-28 01:00:00+00:00,3175.295,3177.674,3164.263,3177.674
2025-04-28 02:00:00+00:00,3177.682,3178.75,3159.434,3167.019
2025-04-28 03:00:00+00:00,3167.019,3172.953,3158.237,3162.846
2025-04-28 04:00:00+00:00,3162.861,3179.569,3162.654,3179.569
2025-04-28 05:00:00+00:00,3179.582,3190.312,3178.043,3190.312
2025-04-28 06:00:00+00:00,3190.32,3199.446,3187.006,3199.446
2025-04-28 07:00:00+00:00,3199.455,3212.694,3199.455,3211.489
2025-04-28 08:00:00+00:00,3211.497,3211.635,3195.801,3203.878
2025-04-28 09:00:00+00:00,3203.879,3211.644,3201.513,3205.611
2025-04-28 10:00:00+00:00,3205.615,3219.142,3199.277,3219.142
2025-04-28 11:00:00+00:00,3219.145,3223.167,3198.097,3198.515
2025-04-28 12:00:00+00:00,3198.522,3209.912,3198.352,3203.046
2025-04-28 13:00:00+00:00,3203.052,3214.221,3200.331,3214.221
2025-04-28 14:00:00+00:00,3214.224,3217.213,3194.515,3200.992
2025-04-28 15:00:00+00:00,3201.0,3206.884,3199.242,3200.101
2025-04-28 16:00:00+00:00,3200.102,3200.888,3180.758,3187.26
2025-04-28 17:00:00+00:00,3187.261,3196.285,3187.13,3196.285
2025-04-28 18:00:00+00:00,3196.29,3212.037,3194.024,3212.037
2025-04-28 19:00:00+00:00,3212.046,3213.56,3192.474,3198.974
2025-04-28 20:00:00+00:00,3198.985,3205.284,3196.001,3205.284
2025-04-28 21:00:00+00:00,3205.289,3211.733,3202.705,3211.733
2025-04-28 22:00:00+00:00,3211.739,3221.87,3201.365,3206.581
2025-04-28 23:00:00+00:00,3206.591,3211.784,3199.206,3210.499
2025-04-29 00:00:00+00:00,3210.503,3211.564,3201.078,3207.87
2025-04-29 01:00:00+00:00,3207.878,3209.818,3198.052,3201.148
2025-04-29 02:00:00+00:00,3201.156,3214.138,3200.359,3214.138
2025-04-29 03:00:00+00:00,3214.143,3220.426,3209.586,3218.497
2025-04-29 04:00:00+00:00,3218.504,3224.994,3210.267,3224.994
