trade_id,open_time,close_time,direction,entry_price,exit_price,stake,sl_price,atr,risk_amount,risk_pct,pnl_usd,result,reason,r_multiple,peak_r,balance_before,balance_after
15,2026-01-10 16:35:00,2026-01-10 16:50:00,SELL,2354.649,2357.3134,11695.2,2357.3134,2.6644,1323.35,8.0,-1323.35,LOSS,SL,-1.0,0.87,16541.84,15218.5
16,2026-01-14 12:55:00,2026-01-14 13:05:00,SELL,2334.178,2336.9574,6390.28,2336.9574,2.7794,760.92,5.0,-760.92,LOSS,SL,-1.0,0.61,15218.5,14457.57
17,2026-01-20 13:40:00,2026-01-20 16:20:00,BUY,2469.84,2479.6646,2068.255,2467.2503,2.5897,433.73,3.0,1256.44,WIN,CHANDELIER,2.9,5.79,14457.57,15714.01
18,2026-01-20 18:10:00,2026-01-20 18:15:00,BUY,2487.51,2484.8781,7426.08,2484.8781,2.6319,785.7,5.0,-785.7,LOSS,SL,-1.0,0.0,15714.01,14928.31
19,2026-02-03 16:15:00,2026-02-03 16:25:00,SELL,2614.894,2617.8583,6584.38,2617.8583,2.9643,746.42,5.0,-746.42,LOSS,SL,-1.0,0.37,14928.31,14181.9
20,2026-02-04 15:55:00,2026-02-04 16:10:00,BUY,2656.975,2653.6777,3428.36,2653.6777,3.2973,425.46,3.0,-425.46,LOSS,SL,-1.0,0.31,14181.9,13756.44
21,2026-02-07 09:35:00,2026-02-07 10:20:00,BUY,2710.2,2712.2179,1901.115,2707.2584,2.9416,412.69,3.0,554.24,WIN,CHANDELIER,1.34,3.19,13756.44,14310.68
22,2026-02-11 10:10:00,2026-02-11 10:30:00,BUY,2721.199,2718.1281,6340.46,2718.1281,3.0709,715.53,5.0,-715.53,LOSS,SL,-1.0,0.4,14310.68,13595.15
23,2026-02-25 17:30:00,2026-02-25 17:40:00,BUY,2859.967,2856.6604,5879.33,2856.6604,3.3066,679.76,5.0,-679.76,LOSS,SL,-1.0,0.48,13595.15,12915.39
24,2026-03-03 17:30:00,2026-03-03 18:25:00,SELL,2881.682,2877.6599,1456.73,2885.5144,3.8324,387.46,3.0,590.78,WIN,CHANDELIER,1.52,3.55,12915.39,13506.17
25,2026-03-08 15:25:00,2026-03-08 15:35:00,BUY,2903.002,2899.9377,6397.65,2899.9377,3.0643,675.31,5.0,-675.31,LOSS,SL,-1.0,0.84,13506.17,12830.87
26,2026-03-09 12:55:00,2026-03-09 15:25:00,BUY,2942.409,2940.7176,2736.905,2938.9604,3.4486,641.54,5.0,484.21,WIN,CHANDELIER,0.75,2.01,12830.87,13315.08
27,2026-03-10 12:40:00,2026-03-10 12:45:00,BUY,2999.286,2995.9277,5945.85,2995.9277,3.3583,665.75,5.0,-665.75,LOSS,SL,-1.0,0.0,13315.08,12649.33
28,2026-03-19 18:45:00,2026-03-19 21:40:00,SELL,2871.416,2867.8023,2309.52,2875.3477,3.9317,632.47,5.0,923.12,WIN,CHANDELIER,1.46,3.42,12649.33,13572.45
29,2026-03-22 10:20:00,2026-03-22 12:00:00,BUY,2982.173,2988.8259,3194.515,2979.0054,3.1676,678.62,5.0,1391.28,WIN,CHANDELIER,2.05,4.1,13572.45,14963.73
30,2026-03-29 18:20:00,2026-03-29 23:15:00,SELL,3143.931,3128.9717,4443.59,3148.1659,4.2349,1197.1,8.0,3311.42,WIN,CHANDELIER,2.77,5.53,14963.73,18275.15
31,2026-04-02 18:45:00,2026-04-02 20:15:00,BUY,3194.739,3193.6375,6539.83,3191.168,3.571,1462.01,8.0,1236.53,WIN,CHANDELIER,0.85,2.19,18275.15,19511.68
32,2026-04-03 09:30:00,2026-04-03 09:40:00,BUY,3212.14,3208.3431,13205.5,3208.3431,3.7969,1560.93,8.0,-1560.93,LOSS,SL,-1.0,0.41,19511.68,17950.74
33,2026-04-09 15:45:00,2026-04-09 17:10:00,BUY,3238.794,3244.0316,3588.305,3234.7434,4.0506,897.54,5.0,1477.81,WIN,CHANDELIER,1.65,3.79,17950.74,19428.56
34,2026-04-18 17:30:00,2026-04-18 18:15:00,SELL,3261.661,3261.7791,4104.615,3265.5206,3.8596,971.43,5.0,956.57,WIN,CHANDELIER,0.98,2.47,19428.56,20385.12
35,2026-04-24 10:50:00,2026-04-24 11:45:00,SELL,3131.724,3129.7295,8135.15,3134.863,3.139,1630.81,8.0,2148.91,WIN,CHANDELIER,1.32,3.14,20385.12,22534.04
