time,epoch,open,high,low,close
2025-05-05 00:00:00+00:00,1746403200,3248.09,3248.68,3241.42,3246.85
2025-05-05 01:00:00+00:00,1746406800,3246.83,3271.08,3246.66,3264.83
2025-05-05 02:00:00+00:00,1746410400,3264.77,3272.35,3259.73,3269.99
2025-05-05 03:00:00+00:00,1746414000,3270.17,3271.34,3253.15,3254.68
2025-05-05 04:00:00+00:00,1746417600,3254.63,3259.57,3253.81,3256.6
2025-05-05 05:00:00+00:00,1746421200,3256.6,3262.04,3254.18,3259.8
2025-05-05 06:00:00+00:00,1746424800,3259.78,3265.62,3256.92,3261.95
2025-05-05 07:00:00+00:00,1746428400,3262.07,3267.84,3258.9,3265.09
2025-05-05 08:00:00+00:00,1746432000,3264.87,3282.89,3263.22,3282.35
2025-05-05 09:00:00+00:00,1746435600,3282.64,3308.99,3282.34,3308.58
2025-05-05 10:00:00+00:00,1746439200,3308.7,3318.67,3308.67,3313.39
2025-05-05 11:00:00+00:00,1746442800,3313.37,3319.02,3311.42,3313.0
2025-05-05 12:00:00+00:00,1746446400,3313.01,3322.6,3312.98,3319.78
2025-05-05 13:00:00+00:00,1746450000,3319.73,3321.05,3312.03,3315.31
2025-05-05 14:00:00+00:00,1746453600,3315.62,3328.68,3310.4,3312.81
2025-05-05 15:00:00+00:00,1746457200,3312.69,3317.87,3309.2,3312.1
2025-05-05 16:00:00+00:00,1746460800,3312.13,3313.64,3305.69,3309.85
2025-05-05 17:00:00+00:00,1746464400,3309.84,3318.19,3309.28,3317.1
2025-05-05 18:00:00+00:00,1746468000,3317.18,3323.47,3313.98,3323.31
2025-05-05 19:00:00+00:00,1746471600,3323.29,3337.51,3322.91,3328.78
2025-05-05 20:00:00+00:00,1746475200,3331.69,3334.72,3329.35,3334.08
2025-05-05 22:00:00+00:00,1746482400,3337.15,3337.95,3327.62,3330.71
2025-05-05 23:00:00+00:00,1746486000,3330.7,3335.06,3329.13,3334.18
2025-05-06 00:00:00+00:00,1746489600,3334.17,3334.41,3323.59,3329.79
2025-05-06 01:00:00+00:00,1746493200,3329.75,3381.78,3329.75,3379.52
2025-05-06 02:00:00+00:00,1746496800,3379.61,3387.1,3356.58,3358.27
2025-05-06 03:00:00+00:00,1746500400,3358.45,3372.21,3352.57,3360.57
2025-05-06 04:00:00+00:00,1746504000,3360.55,3366.15,3356.31,3363.28
