time,epoch,open,high,low,close
2026-04-30 06:01:46+00:00,1777528906,1917.72,1918.04,1917.38,1917.54
2026-04-30 06:02:00+00:00,1777528920,1917.59,1918.91,1917.45,1918.01
2026-04-30 06:03:00+00:00,1777528980,1917.87,1920.23,1917.87,1919.61
2026-04-30 06:04:00+00:00,1777529040,1919.61,1919.9,1917.6,1917.81
2026-04-30 06:05:00+00:00,1777529100,1917.89,1920.06,1917.89,1919.96
2026-04-30 06:06:00+00:00,1777529160,1919.91,1920.66,1919.0,1920.6
2026-04-30 06:07:00+00:00,1777529220,1920.66,1920.66,1918.35,1918.35
2026-04-30 06:08:00+00:00,1777529280,1918.54,1918.96,1918.28,1918.61
2026-04-30 06:09:00+00:00,1777529340,1918.38,1919.51,1917.6,1917.6
2026-04-30 06:10:00+00:00,1777529400,1917.83,1918.57,1917.32,1918.46
2026-04-30 06:11:00+00:00,1777529460,1918.85,1919.47,1918.5,1918.93
2026-04-30 06:12:00+00:00,1777529520,1918.65,1919.05,1918.18,1918.3
2026-04-30 06:13:00+00:00,1777529580,1918.29,1919.26,1917.97,1918.32
2026-04-30 06:14:00+00:00,1777529640,1918.18,1918.91,1917.64,1918.81
2026-04-30 06:15:00+00:00,1777529700,1918.52,1919.04,1918.12,1918.21
2026-04-30 06:16:00+00:00,1777529760,1918.03,1918.81,1918.03,1918.19
2026-04-30 06:17:00+00:00,1777529820,1918.01,1918.98,1917.05,1918.83
2026-04-30 06:18:00+00:00,1777529880,1918.74,1919.08,1918.11,1918.28
2026-04-30 06:19:00+00:00,1777529940,1918.08,1918.88,1917.91,1918.88
2026-04-30 06:20:00+00:00,1777530000,1918.82,1919.12,1917.75,1918.42
2026-04-30 06:21:00+00:00,1777530060,1918.52,1919.15,1918.15,1918.15
2026-04-30 06:22:00+00:00,1777530120,1918.17,1918.2,1916.92,1918.09
2026-04-30 06:23:00+00:00,1777530180,1918.11,1918.42,1917.61,1917.95
2026-04-30 06:24:00+00:00,1777530240,1918.02,1918.98,1917.35,1918.92
2026-04-30 06:25:00+00:00,1777530300,1918.66,1920.72,1918.38,1920.72
2026-04-30 06:26:00+00:00,1777530360,1920.64,1921.08,1919.66,1919.66
2026-04-30 06:27:00+00:00,1777530420,1919.66,1921.0,1919.58,1920.82
2026-04-30 06:28:00+00:00,1777530480,1920.79,1921.79,1920.69,1921.71
2026-04-30 06:29:00+00:00,1777530540,1921.7,1922.1,1920.84,1920.84
2026-04-30 06:30:00+00:00,1777530600,1920.86,1923.95,1920.86,1923.95
2026-04-30 06:31:00+00:00,1777530660,1924.11,1926.07,1924.11,1924.87
2026-04-30 06:32:00+00:00,1777530720,1924.88,1926.7,1924.64,1926.1
2026-04-30 06:33:00+00:00,1777530780,1926.1,1928.12,1925.9,1928.12
2026-04-30 06:34:00+00:00,1777530840,1927.92,1929.25,1927.74,1928.29
2026-04-30 06:35:00+00:00,1777530900,1928.02,1928.86,1926.45,1926.57
2026-04-30 06:36:00+00:00,1777530960,1926.57,1927.98,1926.16,1927.72
2026-04-30 06:37:00+00:00,1777531020,1927.59,1927.98,1926.98,1927.16
2026-04-30 06:38:00+00:00,1777531080,1927.19,1927.36,1925.41,1926.18
2026-04-30 06:39:00+00:00,1777531140,1926.38,1926.48,1924.99,1925.01
2026-04-30 06:40:00+00:00,1777531200,1925.18,1925.26,1922.83,1923.51
2026-04-30 06:41:00+00:00,1777531260,1923.59,1924.44,1923.59,1924.02
2026-04-30 06:42:00+00:00,1777531320,1923.93,1924.63,1923.75,1924.43
2026-04-30 06:43:00+00:00,1777531380,1924.43,1925.2,1923.96,1925.2
2026-04-30 06:44:00+00:00,1777531440,1925.1,1926.37,1924.6,1926.36
2026-04-30 06:45:00+00:00,1777531500,1926.16,1928.18,1926.07,1928.0
2026-04-30 06:46:00+00:00,1777531560,1928.02,1928.05,1926.81,1927.2
2026-04-30 06:47:00+00:00,1777531620,1927.32,1928.24,1926.69,1927.61
2026-04-30 06:48:00+00:00,1777531680,1927.06,1928.27,1926.83,1928.01
2026-04-30 06:49:00+00:00,1777531740,1928.61,1930.02,1928.61,1929.52
2026-04-30 06:50:00+00:00,1777531800,1929.52,1929.8,1929.2,1929.45
2026-04-30 06:51:00+00:00,1777531860,1929.46,1930.3,1929.45,1929.9
2026-04-30 06:52:00+00:00,1777531920,1929.76,1930.04,1929.23,1929.56
2026-04-30 06:53:00+00:00,1777531980,1929.56,1929.97,1929.27,1929.91
2026-04-30 06:54:00+00:00,1777532040,1929.91,1930.52,1929.82,1930.39
2026-04-30 06:55:00+00:00,1777532100,1930.67,1931.57,1929.89,1930.86
2026-04-30 06:56:00+00:00,1777532160,1930.65,1931.19,1930.11,1930.72
2026-04-30 06:57:00+00:00,1777532220,1930.8,1931.92,1930.7,1931.77
2026-04-30 06:58:00+00:00,1777532280,1931.19,1932.6,1930.92,1931.68
2026-04-30 06:59:00+00:00,1777532340,1931.61,1933.86,1931.61,1933.65
2026-04-30 07:00:00+00:00,1777532400,1933.65,1934.08,1932.14,1932.43
2026-04-30 07:01:00+00:00,1777532460,1932.35,1934.2,1932.21,1934.2
2026-04-30 07:02:00+00:00,1777532520,1934.26,1934.26,1932.32,1933.52
2026-04-30 07:03:00+00:00,1777532580,1933.37,1934.64,1933.37,1933.45
2026-04-30 07:04:00+00:00,1777532640,1933.45,1933.84,1932.3,1932.5
2026-04-30 07:05:00+00:00,1777532700,1932.13,1932.85,1931.42,1931.83
2026-04-30 07:06:00+00:00,1777532760,1931.6,1932.29,1931.36,1932.18
2026-04-30 07:07:00+00:00,1777532820,1932.18,1933.27,1932.11,1933.14
2026-04-30 07:08:00+00:00,1777532880,1933.14,1933.14,1930.48,1930.48
2026-04-30 07:09:00+00:00,1777532940,1930.28,1931.5,1930.24,1931.07
2026-04-30 07:10:00+00:00,1777533000,1931.25,1934.92,1931.09,1934.56
2026-04-30 07:11:00+00:00,1777533060,1934.57,1935.48,1934.57,1934.81
2026-04-30 07:12:00+00:00,1777533120,1934.75,1935.4,1934.4,1935.15
2026-04-30 07:13:00+00:00,1777533180,1935.15,1937.43,1935.15,1936.5
2026-04-30 07:14:00+00:00,1777533240,1936.5,1937.77,1936.07,1937.61
2026-04-30 07:15:00+00:00,1777533300,1937.61,1937.99,1936.63,1937.99
2026-04-30 07:16:00+00:00,1777533360,1937.99,1940.06,1937.74,1937.82
