strategy,h1_ema,spike_mult,hold,dir,session,regime,n,wr,pf,avg_r,oos_pf,months,tpm,m5_ema,zone_atr
SPIKE,14,2.5,18,BUY,False,counter,35,0.5428571428571428,1.5466875,0.2499142857142857,1.452,10,3.5,,
PULLBACK,21,0.0,48,—,True,—,513,0.4249512670565302,1.5442112132252979,0.31212475633528264,1.26987012987013,11,46.63636363636363,50.0,0.5
SPIKE,50,3.0,24,BUY,False,any,54,0.4074074074074074,1.5414728929094732,0.31479629629629635,0.6994890355546093,10,5.4,,
SPIKE,21,3.0,24,BUY,False,any,54,0.4074074074074074,1.5414728929094732,0.31479629629629635,0.6994890355546093,10,5.4,,
SPIKE,14,3.0,24,BUY,False,any,54,0.4074074074074074,1.5414728929094732,0.31479629629629635,0.6994890355546093,10,5.4,,
SPIKE,50,3.0,18,BOTH,False,counter,33,0.45454545454545453,1.5337114416343538,0.2794545454545454,0.5793916228698838,10,3.3,,
SPIKE,14,2.5,48,BOTH,True,counter,18,0.5,1.5321759259259258,0.2554444444444444,7.136,8,2.25,,
SPIKE,21,2.5,12,BUY,False,counter,35,0.5428571428571428,1.5185625,0.23705714285714283,1.0608,10,3.5,,
SPIKE,50,2.5,12,BOTH,False,counter,81,0.48148148148148145,1.5039523809523807,0.2613086419753086,1.0234615384615384,10,8.1,,
PULLBACK,21,0.0,24,—,True,—,732,0.43989071038251365,1.4894181063049527,0.2723852459016393,1.7408532945505062,11,66.54545454545455,50.0,0.75
PULLBACK,21,0.0,18,—,True,—,788,0.4517766497461929,1.4848672788823187,0.26191878172588834,1.6587701661858836,11,71.63636363636364,50.0,1.0
SPIKE,21,2.5,24,BUY,False,counter,35,0.5142857142857142,1.4663529411764706,0.2265142857142857,1.0608,10,3.5,,
SPIKE,21,2.5,48,BUY,False,counter,34,0.5,1.4647836538461538,0.22747058823529417,1.0608,10,3.4,,
PULLBACK,21,0.0,18,—,True,—,765,0.4366013071895425,1.4496411206297752,0.24877908496732026,1.4843373030748677,11,69.54545454545455,50.0,0.75
PULLBACK,21,0.0,24,—,True,—,763,0.436435124508519,1.4392970909507947,0.24599082568807337,1.4664785162999654,11,69.36363636363636,50.0,1.0
PULLBACK,21,0.0,18,—,True,—,727,0.4264099037138927,1.4284885902377462,0.2419092159559835,1.2422872491346213,11,66.0909090909091,50.0,0.5
SPIKE,21,2.5,18,BUY,False,counter,35,0.5142857142857142,1.4260588235294118,0.20694285714285715,1.0608,10,3.5,,
PULLBACK,21,0.0,18,—,False,—,823,0.44349939246658565,1.4252822669913656,0.2334143377885784,1.620067633297818,11,74.81818181818181,50.0,1.0
SPIKE,50,2.5,36,BOTH,False,counter,76,0.4605263157894737,1.417951219512195,0.2254736842105263,0.7432500000000001,10,7.6,,
PULLBACK,21,0.0,24,—,True,—,685,0.41897810218978104,1.416812317515483,0.2409138686131387,1.383295230016448,11,62.27272727272727,50.0,0.5
SPIKE,50,2.5,18,BOTH,False,counter,80,0.45,1.4153977679706091,0.22472499999999998,0.8194141125084721,10,8.0,,
PULLBACK,21,0.0,18,—,False,—,823,0.43256379100850545,1.4022517667307006,0.2249149453219927,1.522336677335198,11,74.81818181818181,21.0,0.5
PULLBACK,21,0.0,48,—,True,—,552,0.41304347826086957,1.3944540009405242,0.2309728260869565,1.3586250000000002,11,50.18181818181818,50.0,0.75
SPIKE,50,2.5,12,BOTH,True,counter,31,0.4838709677419355,1.3888125,0.2006774193548387,0.9116,10,3.1,,
PULLBACK,21,0.0,18,—,False,—,824,0.433252427184466,1.3873536227947587,0.21460800970873786,1.4495100789916693,11,74.9090909090909,21.0,1.0
SPIKE,50,2.5,36,BUY,False,counter,51,0.47058823529411764,1.3775555555555556,0.19988235294117648,1.5718333333333332,10,5.1,,
PULLBACK,21,0.0,48,—,True,—,604,0.4139072847682119,1.3775139854596519,0.22077317880794703,1.176021739130435,11,54.90909090909091,50.0,1.0
PULLBACK,21,0.0,24,—,False,—,820,0.4317073170731707,1.3768230030729462,0.21190365853658535,1.4374805418916397,11,74.54545454545455,50.0,1.0
PULLBACK,21,0.0,18,—,False,—,813,0.42558425584255843,1.3751611768843044,0.2125793357933579,1.423082736851465,11,73.9090909090909,50.0,0.5
SPIKE,21,2.5,12,BOTH,True,counter,21,0.5238095238095238,1.3724,0.1773333333333333,1.9876666666666667,9,2.3333333333333335,,
