time,epoch,open,high,low,close
2025-05-05 00:00:00+00:00,1746403200,963.09,963.09,960.03,961.79
2025-05-05 01:00:00+00:00,1746406800,961.79,965.37,961.47,964.47
2025-05-05 02:00:00+00:00,1746410400,964.47,966.92,963.9,965.83
2025-05-05 03:00:00+00:00,1746414000,965.83,966.93,965.05,966.32
2025-05-05 04:00:00+00:00,1746417600,966.32,967.4,965.97,966.73
2025-05-05 05:00:00+00:00,1746421200,966.73,968.5,966.65,967.43
2025-05-05 06:00:00+00:00,1746424800,967.43,968.98,967.05,968.6
2025-05-05 07:00:00+00:00,1746428400,968.66,968.66,965.65,966.02
2025-05-05 08:00:00+00:00,1746432000,966.01,968.99,965.96,967.72
2025-05-05 09:00:00+00:00,1746435600,967.74,969.91,966.65,969.91
2025-05-05 10:00:00+00:00,1746439200,969.91,970.77,966.27,967.62
2025-05-05 11:00:00+00:00,1746442800,967.62,968.62,963.69,964.44
2025-05-05 12:00:00+00:00,1746446400,964.4,972.4,963.07,972.35
2025-05-05 13:00:00+00:00,1746450000,972.1,974.0,964.66,964.67
2025-05-05 14:00:00+00:00,1746453600,964.73,965.59,960.06,960.34
2025-05-05 15:00:00+00:00,1746457200,960.33,961.62,957.31,959.81
2025-05-05 16:00:00+00:00,1746460800,959.73,962.13,958.83,959.79
2025-05-05 17:00:00+00:00,1746464400,959.75,961.35,959.2,960.04
2025-05-05 18:00:00+00:00,1746468000,960.04,961.3,960.04,961.26
2025-05-05 19:00:00+00:00,1746471600,961.26,964.27,961.23,962.78
2025-05-05 20:00:00+00:00,1746475200,963.09,965.81,962.62,964.07
2025-05-05 22:00:00+00:00,1746482400,964.39,966.03,963.24,963.36
2025-05-05 23:00:00+00:00,1746486000,963.33,965.26,963.25,964.69
2025-05-06 00:00:00+00:00,1746489600,964.68,966.31,961.79,966.04
2025-05-06 01:00:00+00:00,1746493200,966.04,971.92,966.04,971.52
2025-05-06 02:00:00+00:00,1746496800,971.53,975.42,971.09,974.66
2025-05-06 03:00:00+00:00,1746500400,974.66,976.51,973.41,975.12
2025-05-06 04:00:00+00:00,1746504000,975.04,976.97,974.75,976.36
2025-05-06 05:00:00+00:00,1746507600,976.36,976.83,973.43,976.49
2025-05-06 06:00:00+00:00,1746511200,976.49,978.75,974.94,977.4
2025-05-06 07:00:00+00:00,1746514800,977.4,982.49,977.16,979.79
2025-05-06 08:00:00+00:00,1746518400,979.79,981.31,977.85,979.66
2025-05-06 09:00:00+00:00,1746522000,979.58,980.01,977.37,978.84
2025-05-06 10:00:00+00:00,1746525600,978.83,979.35,977.34,979.21
2025-05-06 11:00:00+00:00,1746529200,979.21,979.8,977.33,977.98
2025-05-06 12:00:00+00:00,1746532800,977.98,985.83,977.27,983.23
2025-05-06 13:00:00+00:00,1746536400,983.23,988.7,983.18,985.88
2025-05-06 14:00:00+00:00,1746540000,985.88,988.11,982.25,982.8
2025-05-06 15:00:00+00:00,1746543600,982.84,987.53,982.21,986.45
