strategy,h1_ema,spike_mult,hold,dir,session,regime,n,wr,pf,avg_r,oos_pf,months,tpm,m5_ema,zone_atr
SPIKE,21,2.5,6,BOTH,True,any,105,0.4380952380952381,1.105694915254237,0.05939047619047618,0.9592857142857144,11,9.545454545454545,,
SPIKE,14,2.5,6,BOTH,True,any,105,0.4380952380952381,1.105694915254237,0.05939047619047618,0.9592857142857144,11,9.545454545454545,,
SPIKE,14,2.0,18,SELL,True,any,147,0.38095238095238093,1.104663510464139,0.0643673469387755,1.1238333333333335,11,13.363636363636363,,
SPIKE,21,2.0,18,SELL,True,any,147,0.38095238095238093,1.104663510464139,0.0643673469387755,1.1238333333333335,11,13.363636363636363,,
SPIKE,50,2.0,18,SELL,True,any,147,0.38095238095238093,1.104663510464139,0.0643673469387755,1.1238333333333335,11,13.363636363636363,,
PULLBACK,100,0.0,12,—,False,—,2453,0.39828781084386466,1.1046103291435645,0.0610476966979209,1.1750613151744236,11,223.0,21.0,1.0
SPIKE,14,2.5,12,SELL,False,any,112,0.36607142857142855,1.103943661971831,0.06589285714285711,1.0138333333333334,11,10.181818181818182,,
SPIKE,21,2.5,12,SELL,False,any,112,0.36607142857142855,1.103943661971831,0.06589285714285711,1.0138333333333334,11,10.181818181818182,,
SPIKE,50,2.5,12,SELL,False,any,112,0.36607142857142855,1.103943661971831,0.06589285714285711,1.0138333333333334,11,10.181818181818182,,
PULLBACK,50,0.0,18,—,True,—,1005,0.3800995024875622,1.1037995464155546,0.06316517412935324,1.2885833945228578,11,91.36363636363636,21.0,0.3
PULLBACK,50,0.0,18,—,False,—,2319,0.3829236739974127,1.1035316750629276,0.06298275118585596,1.0672231310207905,11,210.8181818181818,13.0,0.75
SPIKE,21,1.5,24,SELL,False,counter,249,0.37751004016064255,1.1024516129032258,0.06377510040160642,0.9626250000000001,10,24.9,,
PULLBACK,100,0.0,24,—,False,—,1289,0.3700543056633049,1.1016318219550842,0.06354228083785882,1.0597971694171204,11,117.18181818181819,50.0,0.75
PULLBACK,100,0.0,12,—,False,—,2462,0.3923639317627945,1.0998478650720571,0.058753452477660444,1.0728790397449834,11,223.8181818181818,13.0,1.0
PULLBACK,50,0.0,18,—,False,—,2142,0.3828197945845005,1.0959549720535544,0.05827544351073763,1.128573999714514,11,194.72727272727272,13.0,0.5
PULLBACK,100,0.0,18,—,True,—,1364,0.38049853372434017,1.0956016521846579,0.058423753665689145,1.1437466346859857,11,124.0,21.0,0.75
PULLBACK,100,0.0,18,—,False,—,2154,0.3806870937790158,1.095379427158836,0.058036211699164335,1.1650443516215327,11,195.8181818181818,13.0,0.5
SPIKE,14,2.5,24,SELL,False,any,108,0.35185185185185186,1.0953242355392834,0.06099074074074074,1.0478235294117646,11,9.818181818181818,,
SPIKE,50,2.5,24,SELL,False,any,108,0.35185185185185186,1.0953242355392834,0.06099074074074074,1.0478235294117646,11,9.818181818181818,,
SPIKE,21,2.5,24,SELL,False,any,108,0.35185185185185186,1.0953242355392834,0.06099074074074074,1.0478235294117646,11,9.818181818181818,,
PULLBACK,100,0.0,18,—,False,—,2421,0.37794299876084264,1.0918505770398865,0.056214374225526643,1.1847055650254017,11,220.0909090909091,13.0,1.0
SPIKE,50,2.0,24,SELL,True,any,142,0.3732394366197183,1.0914405057831353,0.056732394366197175,1.1564347826086956,11,12.909090909090908,,
SPIKE,14,2.0,24,SELL,True,any,142,0.3732394366197183,1.0914405057831353,0.056732394366197175,1.1564347826086956,11,12.909090909090908,,
SPIKE,21,2.0,24,SELL,True,any,142,0.3732394366197183,1.0914405057831353,0.056732394366197175,1.1564347826086956,11,12.909090909090908,,
PULLBACK,50,0.0,18,—,True,—,1178,0.38200339558573854,1.090857609568294,0.05543293718166383,1.2081012130993911,11,107.0909090909091,13.0,0.3
PULLBACK,50,0.0,18,—,False,—,1508,0.376657824933687,1.0902837637858216,0.05542572944297083,0.9928480130382088,11,137.0909090909091,50.0,0.75
SPIKE,50,2.0,18,BUY,True,any,159,0.36477987421383645,1.0900082910355704,0.05598742138364776,1.1365178916620131,10,15.9,,
SPIKE,21,2.0,18,BUY,True,any,159,0.36477987421383645,1.0900082910355704,0.05598742138364776,1.1365178916620131,10,15.9,,
SPIKE,14,2.0,18,BUY,True,any,159,0.36477987421383645,1.0900082910355704,0.05598742138364776,1.1365178916620131,10,15.9,,
PULLBACK,100,0.0,12,—,False,—,2269,0.39444689290436313,1.0893017844408783,0.05182459233142353,1.178022914702927,11,206.27272727272728,21.0,0.5
PULLBACK,100,0.0,24,—,False,—,1885,0.37824933687002654,1.088749638683569,0.0547289124668435,1.154881065453141,11,171.36363636363637,13.0,0.75
PULLBACK,50,0.0,18,—,False,—,1836,0.38507625272331153,1.0875074992422056,0.05298965141612199,1.2062147318869005,11,166.9090909090909,13.0,0.3
PULLBACK,50,0.0,24,—,False,—,1338,0.3774289985052317,1.0861594955902907,0.05316890881913303,1.1300978633811605,11,121.63636363636364,21.0,0.3
PULLBACK,50,0.0,24,—,False,—,1555,0.3742765273311897,1.0850569432719206,0.05287073954983923,1.3241721707522498,11,141.36363636363637,21.0,0.5
PULLBACK,100,0.0,18,—,False,—,1551,0.38104448742746616,1.0849011095031356,0.05151773049645391,1.3156068267158292,11,141.0,21.0,0.3
PULLBACK,50,0.0,18,—,False,—,1539,0.38271604938271603,1.0840238492684955,0.050793372319688106,1.2205526212096391,11,139.9090909090909,21.0,0.3
SPIKE,14,2.0,6,SELL,False,any,309,0.3883495145631068,1.0802059896459075,0.047530744336569584,1.005621169690328,11,28.09090909090909,,
SPIKE,21,2.0,6,SELL,False,any,309,0.3883495145631068,1.0802059896459075,0.047530744336569584,1.005621169690328,11,28.09090909090909,,
SPIKE,50,2.0,6,SELL,False,any,309,0.3883495145631068,1.0802059896459075,0.047530744336569584,1.005621169690328,11,28.09090909090909,,
SPIKE,50,2.0,12,SELL,False,any,300,0.37333333333333335,1.0795732099241548,0.04952000000000001,1.027591836734694,11,27.272727272727273,,
SPIKE,21,2.0,12,SELL,False,any,300,0.37333333333333335,1.0795732099241548,0.04952000000000001,1.027591836734694,11,27.272727272727273,,
SPIKE,14,2.0,12,SELL,False,any,300,0.37333333333333335,1.0795732099241548,0.04952000000000001,1.027591836734694,11,27.272727272727273,,
PULLBACK,100,0.0,18,—,True,—,1484,0.37398921832884097,1.0790334748587669,0.04856873315363882,1.0492136213257583,11,134.9090909090909,21.0,1.0
SPIKE,14,2.5,24,BUY,False,any,122,0.36065573770491804,1.078907925678993,0.05005737704918029,1.0052190931825598,10,12.2,,
SPIKE,21,2.5,24,BUY,False,any,122,0.36065573770491804,1.078907925678993,0.05005737704918029,1.0052190931825598,10,12.2,,
SPIKE,50,2.5,24,BUY,False,any,122,0.36065573770491804,1.078907925678993,0.05005737704918029,1.0052190931825598,10,12.2,,
PULLBACK,100,0.0,18,—,False,—,2327,0.37816931671680276,1.0726287977566784,0.044499355393210135,1.0624395885596796,11,211.54545454545453,13.0,0.75
