strategy,h1_ema,spike_mult,hold,dir,session,regime,n,wr,pf,avg_r,oos_pf,months,tpm,m5_ema,zone_atr
SPIKE,14,4.0,48,BOTH,False,any,29,0.5172413793103449,2.1248571428571426,0.5430344827586207,2.7784999999999997,10,2.9,,
SPIKE,21,4.0,48,BOTH,False,any,29,0.5172413793103449,2.1248571428571426,0.5430344827586207,2.7784999999999997,10,2.9,,
SPIKE,14,2.5,36,BUY,True,counter,29,0.4827586206896552,2.1226,0.580655172413793,1.6422,7,4.142857142857143,,
SPIKE,50,3.5,24,BOTH,False,counter,26,0.5384615384615384,2.120416666666667,0.5171153846153846,9.07,9,2.888888888888889,,
SPIKE,50,4.0,18,BOTH,False,any,30,0.5333333333333333,2.116214285714286,0.5208999999999999,1.96025,10,3.0,,
SPIKE,14,4.0,18,BOTH,False,any,30,0.5333333333333333,2.116214285714286,0.5208999999999999,1.96025,10,3.0,,
SPIKE,21,4.0,18,BOTH,False,any,30,0.5333333333333333,2.116214285714286,0.5208999999999999,1.96025,10,3.0,,
SPIKE,14,4.0,24,BOTH,False,any,30,0.5333333333333333,2.097142857142857,0.512,2.0,10,3.0,,
SPIKE,21,4.0,24,BOTH,False,any,30,0.5333333333333333,2.097142857142857,0.512,2.0,10,3.0,,
SPIKE,50,4.0,24,BOTH,False,any,30,0.5333333333333333,2.097142857142857,0.512,2.0,10,3.0,,
SPIKE,14,2.5,48,BUY,False,counter,60,0.5,2.0724,0.5362000000000001,1.3703333333333334,10,6.0,,
SPIKE,50,4.0,12,BOTH,False,any,30,0.5333333333333333,2.0684285714285715,0.49860000000000004,2.0425,10,3.0,,
SPIKE,14,4.0,12,BOTH,False,any,30,0.5333333333333333,2.0684285714285715,0.49860000000000004,2.0425,10,3.0,,
SPIKE,21,4.0,12,BOTH,False,any,30,0.5333333333333333,2.0684285714285715,0.49860000000000004,2.0425,10,3.0,,
SPIKE,21,4.0,36,BOTH,False,any,29,0.5172413793103449,2.0365714285714285,0.5004137931034481,2.4695,10,2.9,,
SPIKE,14,4.0,36,BOTH,False,any,29,0.5172413793103449,2.0365714285714285,0.5004137931034481,2.4695,10,2.9,,
SPIKE,50,4.0,36,BOTH,False,any,29,0.5172413793103449,2.0365714285714285,0.5004137931034481,2.4695,10,2.9,,
SPIKE,14,2.5,36,BUY,False,counter,61,0.4918032786885246,2.027032258064516,0.5219344262295083,1.2333,10,6.1,,
SPIKE,50,3.5,48,BOTH,False,counter,25,0.52,2.012083333333333,0.4858,10.463,9,2.7777777777777777,,
SPIKE,50,3.5,36,BOTH,False,counter,25,0.52,2.0071666666666665,0.4834399999999999,10.403999999999998,9,2.7777777777777777,,
SPIKE,14,2.5,18,BUY,False,counter,63,0.49206349206349204,1.9934062500000003,0.5045873015873016,0.9538,10,6.3,,
SPIKE,21,2.5,18,BOTH,False,counter,92,0.4891304347826087,1.9782131324004308,0.493891304347826,2.1080909090909086,10,9.2,,
SPIKE,21,3.5,12,BOTH,False,counter,18,0.5555555555555556,1.9773749999999999,0.43438888888888894,4.0409999999999995,9,2.0,,
SPIKE,21,2.5,48,BUY,True,counter,34,0.47058823529411764,1.9697777777777778,0.5134117647058825,3.1235,7,4.857142857142857,,
SPIKE,21,2.5,12,BOTH,False,counter,92,0.5,1.9534524256409123,0.4693369565217392,2.2861000000000002,10,9.2,,
SPIKE,14,2.5,24,BUY,True,counter,29,0.4827586206896552,1.9439333333333335,0.48824137931034484,1.1494,7,4.142857142857143,,
SPIKE,14,2.5,12,BUY,True,counter,29,0.4827586206896552,1.939933333333333,0.48617241379310344,1.1898,7,4.142857142857143,,
SPIKE,50,2.5,24,SELL,False,counter,23,0.4782608695652174,1.9338287965616052,0.4534347826086956,0.796,6,3.8333333333333335,,
SPIKE,21,2.5,24,BOTH,False,counter,91,0.4835164835164835,1.9293666608906603,0.47150549450549445,2.1492727272727272,10,9.1,,
SPIKE,21,2.5,48,BOTH,False,counter,87,0.4827586206896552,1.9254444444444447,0.4786781609195402,2.1003636363636367,10,8.7,,
